STRAIN	PLATE	POSITION	REPLICATE	YFP.MEDIAN.R2WT.MEAN	YFP.MEDIAN.R2WT.SD	YFP.SD.R2WT.MEAN	YFP.SD.R2WT.SD	YFP.CV.R2WT.MEAN	YFP.CV.R2WT.SD	YFP.MEDIAN.R2OWN.MEAN	YFP.MEDIAN.R2OWN.SD	YFP.SD.R2OWN.MEAN	YFP.SD.R2OWN.SD	YFP.CV.R2OWN.MEAN	YFP.CV.R2OWN.SD	pvalues.median.r2wt	pvalues.median.r2own	pvalues.sd.r2wt	pvalues.sd.r2own	pvalues.cv.r2wt	pvalues.cv.r2own
sham.tata	14	A03	4	0.994192020007521	0.0060896610929047	1.02614287191568	0.113692351963757	1.03368409429133	0.115497400647289	0.994937227367837	0.00609652800766243	1.0256477912663	0.113637499091922	1.03434816336404	0.115571599575351	1	1	1	1	1	1
sham.tata	16	A03	4	0.993045898486428	0.0149530145633554	1.06296055537154	0.0553615074736888	1.07250729846401	0.0527027882342964	0.993789813440047	0.0149698761053713	1.0624477113842	0.0553347973421684	1.07319630870524	0.0527366460559506	1	1	1	1	1	1
sham.wt	01	A04	4	0.97955512734492	0.0271967971105183	0.939763543983729	0.100228140123107	0.956907302774774	0.0832882446432092	0.97955512734492	0.0271967971105183	0.939763543983729	0.100228140123107	0.956907302774774	0.0832882446432092	1	1	1	1	1	1
ems.tata	03	A04	4	1.00098143941649	0.0100095318560314	1.02003803929212	0.0134787102989475	1.0170786098859	0.0185121659097202	1.00173430276351	0.0100208189541131	1.01954590402645	0.013472207258454	1.0177320111069	0.0185240586697206	0.395236628682887	0.39674361088211	0.473020286273298	0.475410680261599	0.4549057963554	0.451579705670474
null	04	A04	4	0.334021578565663	0.00225345533325474	0.00255984675357299	0.0114463864613721	-3.30756263481804	9.88261996256871	0.334021578565663	0.00225345533325474	0.00255984675357299	0.0114463864613721	-3.30756263481804	9.88261996256871	1	1	1	1	1	1
sham.tata	06	A04	4	1.00183598212365	0.0148475368489384	0.968951132133199	0.0318140914282095	0.965153843955578	0.0409546936783207	1.00258980908289	0.0148642794505969	0.96848364464306	0.0317987421610886	0.965773887179337	0.0409810041784079	1	1	1	1	1	1
ems.m76	07	A04	4	0.997179269598743	0.0409621677476624	0.994739731677274	0.0502803642763156	0.997752539755727	0.0421224504401756	0.997730698108259	0.0409961932735797	0.992010571088133	0.0501424154398275	0.99302132218195	0.0419227110560804	0.687152563310686	0.682470078415188	0.488342168922744	0.491154993314821	0.497855629618147	0.498044261451364
sham.m76	08	A04	4	0.996577620310053	0.0232446617369798	1.02511224063379	0.0983122255617493	1.02757430198824	0.0756609329150318	0.997128549055163	0.0232639700862162	1.02229975025316	0.0980424968649982	1.02270167335316	0.0753021582477721	1	1	1	1	1	1
sham.wt	09	A04	4	0.992477623343133	0.0121842339983463	0.955928748012182	0.0488496986402565	0.961569503041504	0.0439677718876623	0.992477623343133	0.0121842339983463	0.955928748012182	0.0488496986402565	0.961569503041504	0.0439677718876623	1	1	1	1	1	1
ems.m76	10	A04	4	1.01332829041015	0.0188640690702128	0.931930868321056	0.0511424720429022	0.911897594535434	0.036141743942576	1.01389313322257	0.0188797386479318	0.929374029666049	0.0510021579339087	0.907573490358453	0.0359703643195985	0.266567118068071	0.264146090534979	0.211060192575048	0.212247630819942	0.0796055672538647	0.0844092382079111
