PLATE	POSITION	MASTER	TYPE	CLASS	STRAIN	YFP.MEDIAN.FINAL.MEAN	YFP.SD.FINAL.MEAN	YFP.MEDIAN.CORRECT.MEAN	YFP.SD.CORRECT.MEAN	YFP.MEDIAN.RELATIVE.MEAN	FSC.MEDIAN.RELATIVE.MEAN	YFP.SD.SCALED.MEAN	YFP.CV.MEAN	YFP.CV.RELATIVE.MEAN	YFP.SD.RELATIVE.MEAN	YFP.MEDIAN.FINAL.SD	YFP.SD.FINAL.SD	YFP.MEDIAN.CORRECT.SD	YFP.SD.CORRECT.SD	YFP.MEDIAN.RELATIVE.SD	FSC.MEDIAN.RELATIVE.SD	YFP.SD.SCALED.SD	YFP.CV.SD	YFP.CV.RELATIVE.SD	YFP.SD.RELATIVE.SD	N	P.VAL.MEDIAN	P.VAL.NOISE
6	F02	2	B	EMS	2P06F02	0.994599770834634	0.0518785046752228	0.998999831906293	0.0581878410337443	0.992927555998752	1.00066898838962	0.120125195782693	0.120989756388862	1.02155388085395	1.01629601084778	0.0126355593840783	0.00279358923217004	0.00240806122157152	0.00259762037853175	0.00497129332449779	0.00154248673267711	0.0053626264696654	0.00562458839155274	0.0474901369429132	0.0453694651923544	4	0.234035315582769	0.387489677952106
6	F03	2	B	EMS	2P06F03	1.00226857096128	0.0523729139511901	1.00172086149371	0.0582803092977974	0.998544953140706	0.999351600578039	0.120316090789721	0.120488688952597	1.01732321373498	1.01791104117401	0.00664951208297467	0.00204401862631273	0.00110585639449202	0.00114877353949082	0.00228297207003888	0.000275289794271532	0.00237157185916702	0.00213797146835296	0.0180515534193772	0.020064225529092	3	0.490194227703666	0.344495604855588
6	F04	2	B	EMS	2P06F04	0.996376679579071	0.0512042311444355	1.00085405138398	0.0575573717997614	0.99675547732775	1.00019580664716	0.118823631077393	0.119210124913164	1.00652790266579	1.00528437411963	0.00915238174091575	0.00153314184719317	0.00297986743135642	0.00147530642592446	0.00615175184778852	0.00113267871480832	0.00304567878967819	0.00294064035455869	0.0248287347297419	0.0257673769778744	4	0.461844697243165	0.3696056163535
6	F05	2	B	EMS	2P06F05	0.986273323948324	0.0459541912670679	0.990799837240239	0.0521370343132044	0.975999174619118	0.998417726799584	0.1076336798743	0.11027807125763	0.931111814989082	0.910613953853611	0.0113532175894023	0.00241957043850445	0.0154935288729597	0.00225495693171316	0.0319854312544397	0.002399891933471	0.00465521899577778	0.00310551261642744	0.0262208021574659	0.0393845809299683	4	0.294126745169207	0.103277674706246
6	F08	2	B	SHAM	2P06F08	0.995461052498956	0.0491569661765964	0.999939731289045	0.055503100464242	0.994867920091375	0.998102315895202	0.114582715071815	0.115119524711736	0.971989701784054	0.969404923595304	0.00957096648291538	0.00398107194588818	0.00542382619502668	0.00396200696180578	0.0111971534257653	0.00155687767739655	0.00817931811051912	0.00710691086445563	0.0600058433966405	0.0691995406376951	4	0.504689192674749	0.499793644242674
6	F09	2	B	EMS	2P06F09	0.997596582017631	0.052719481515476	1.0021036859732	0.0591639238683219	0.999335270580418	0.999096846618687	0.122140258371727	0.122175173311204	1.03156272204507	1.03334405857416	0.00795068676131758	0.00370476961039731	0.00354413981806259	0.00458376276185699	0.00731665725970331	0.00133497185534069	0.00946289447085982	0.00859102538132136	0.0725366806310184	0.0800589904486457	4	0.558623746353732	0.447509816077702
6	F10	2	B	EMS	2P06F10	0.988490386403292	0.0518276629856157	0.992855868413801	0.0581909029439721	0.980243723701395	0.999455781271692	0.120131516906816	0.122538883919277	1.03463364304098	1.01634948949718	0.0115826651793378	0.00595357843527879	0.00290567481038075	0.00690290002136609	0.00599858577456771	0.000726331163101023	0.0142506097803849	0.0143126945104576	0.120846500224716	0.120564530842913	4	0.0320948209224427	0.652905356589947
6	F12	2	B	EMS	2P06F12	0.995563802795351	0.0519907192520128	1.0035928943051	0.0584672106929675	1.00240964899442	1.00177656890547	0.120701937150198	0.120412703490508	1.01668164501047	1.02117541976167	0.00980523072633818	0.0029373169049465	0.00150535602962944	0.001439872653218	0.00310771433635121	0.000668660255478185	0.00297252795940053	0.00299745858624219	0.0253084686081455	0.02514849851098	3	0.402880938662197	0.366144200626959
6	G01	2	B	EMS	2P06G01	0.995322215235176	0.0549041793946627	0.99871770553627	0.0594417653833486	0.992345123572452	1.00062279630958	0.122713844980135	0.123660123531834	1.04410061538444	1.03819677725822	0.0133137245921049	0.00304127999559599	0.00276281727310287	0.00176698424327739	0.00570366523224028	0.000883679212388101	0.00364782958772327	0.00359577104301029	0.0303602054693247	0.0308617574697828	4	0.224439931131891	0.253167164486559
6	G02	2	B	EMS	2P06G02	0.995440105930396	0.0527936375814207	1.00091010980722	0.0578488370239331	0.996871206472321	1.00154019253999	0.119425342989975	0.119793351123097	1.01145226168556	1.01037504150587	0.0138437125598572	0.00373312630183988	0.00108735590490513	0.00299532600446703	0.00224477895453188	0.000792211093567158	0.00618366511503546	0.00600078493808525	0.0506664805735176	0.0523157040276351	3	0.425640756853085	0.45252334487462
6	G05	2	B	EMS	2P06G05	0.997392700358311	0.0504949765554163	1.00083463608162	0.0550321152725957	0.996715395637892	0.99929484801256	0.113610395299296	0.11397213334846	0.962301922132319	0.961178800011154	0.0114777070584572	0.00302771907521092	0.00198730075557822	0.00222605262391926	0.0041026593890034	0.00123953107214457	0.00459554784161533	0.00414675322637464	0.0350123182142104	0.0388797446585861	4	0.407318053880177	0.328977155793373
6	G06	2	B	EMS	2P06G06	1.01618269528416	0.0563155534257068	1.01966379471386	0.0610174984870558	1.0355870280432	1.00865243174685	0.125966848429333	0.121614177350565	1.0268260598859	1.06571818446303	0.0172633004063189	0.00434953314942305	0.00627060178182416	0.00310142709384728	0.0129452692063297	0.00180785827571043	0.00640270424603139	0.00535398026320831	0.0452053089380332	0.0541688422772779	4	0.00877536306519724	0.353861997940268
6	G07	2	B	EMS	2P06G07	1.02228540343904	0.0549305375963969	1.02577719602901	0.0597056523591327	1.04820776661733	1.00129828769494	0.123258623306112	0.117545955229721	0.992476804049996	1.0428057690345	0.0194149772317764	0.00532037844850437	0.00853644823061497	0.00469991083183306	0.0176229689360149	0.00267684025665011	0.00970267497135246	0.00820923437802387	0.0693131012741003	0.0820876070477028	4	0.00715124786183872	0.558563194730342
6	G08	2	B	EMS	2P06G08	0.992448765134824	0.0492968760320615	0.99586314469347	0.0538145818695454	0.986452059419821	0.997757324311359	0.111096872958287	0.112627120231621	0.950945560979804	0.939913629855135	0.0109921744370779	0.00162444344108267	0.00176124346605092	0.00166705009967673	0.00363597810851347	0.00102276494807092	0.00344152173453375	0.00364179302828845	0.0307487833049096	0.0291163297363507	4	0.0698510476111992	0.221318228630278
6	G10	2	B	EMS	2P06G10	0.998276441048937	0.0498788154107209	1.00171406424089	0.0544338303728927	0.998530920633016	1.00090829717752	0.112375273159793	0.112531573261574	0.950138828402039	0.950729287774293	0.0123861980457008	0.00198065279154829	0.00316027855898679	0.00178250767850662	0.00652419945269974	0.000986574628717078	0.00367987675879892	0.00322273046971218	0.0272105086954601	0.0311328863691859	4	0.534467997318067	0.19295163290616
6	G11	2	B	EMS	2P06G11	0.996569638359731	0.0508557804988033	1.0036441269273	0.0555260666770275	1.00251541557146	1.00054443600544	0.114630127396421	0.114296862266263	0.965043708677795	0.969806046407623	0.0107267494185191	0.00366926704678741	0.00886136898978382	0.00297798983408032	0.0182937477295842	0.000238573796561164	0.00614787566444188	0.00426118586880533	0.0359785083567521	0.0520129142953754	3	0.6844602237024	0.377927123805523
6	G12	2	B	SHAM	2P06G12	0.998770377936665	0.0512467944895888	1.00579386950075	0.0559200204279722	1.00695342603775	1.00043056345521	0.115443420528127	0.114631390417601	0.967868233178497	0.976686755820976	0.0128779302231134	0.00381354573327065	0.00259739142289144	0.00247563837750039	0.00536215380491911	0.00109370704016417	0.00511080217964993	0.00449206482766113	0.0379278907132933	0.0432389544388878	3	0.261882758186133	0.406236831015592
6	H01	2	B	EMS	2P06H01	1.00243397628325	0.0577967723862586	1.00507634683998	0.0599584363447863	1.00547214492176	1.00004812411864	0.123780480196279	0.123101926471299	1.03938758520328	1.0472208384315	0.010077449548431	0.00202354447389578	0.00128702881570276	0.00266049419844217	0.00265699131842003	0.00157997804541596	0.00549242557876046	0.00530091932053133	0.0447572990111496	0.0464676054777906	4	0.235485934823437	0.308343659644775
6	H03	2	B	EMS	2P06H03	0.995680068261135	0.055154781970353	0.998247199639813	0.0572653870965299	0.991373793275181	0.999665407182229	0.118220846732449	0.119256366589881	1.00691833542405	1.00018463362658	0.012395428861229	0.00151890953105853	0.00221905966174942	0.000900940042202004	0.00458111130410458	0.000404034773757666	0.0018599349457771	0.00232130002585914	0.0195994530513913	0.0157356202711136	4	0.183219795735384	0.341042849767682
6	H04	2	B	EMS	2P06H04	0.993775463714999	0.0520313594732842	0.999924075071575	0.0542612017623377	0.994835598799583	0.997586439044544	0.112018892079619	0.112593752229059	0.950663824628475	0.947714194497958	0.0114326636971744	0.00140543228900796	0.00627947874478508	0.00214815992430486	0.0129635951468473	0.000326373390886396	0.00443474318509273	0.00390641933927023	0.0329831049783135	0.0375192879293808	3	0.545425956791094	0.250548990902436
6	H05	2	B	EMS	2P06H05	1.01221744784545	0.0544450508774368	1.0150087365216	0.0566542212626725	1.02597694856971	0.99940165101832	0.116959132701759	0.113959048862747	0.9621914457783	0.98951014583186	0.0058777139810885	0.0022923505954781	0.00798400830388472	0.00322116047070391	0.0164824909052496	0.0010850817765116	0.00664988639063587	0.00517423310566004	0.0436876481719784	0.0562600790563526	4	0.0269924734508712	0.360148514851485
6	H06	2	B	SHAM	2P06H06	0.999688017176849	0.0548268092624843	1.00228324447183	0.0569858079866105	0.99970595798555	1.00008401699127	0.117643672966948	0.117666062551311	0.993490907261311	0.995301566492971	0.0123079704051062	0.0022873019270552	0.00330216674543539	0.003216939378843	0.00681711883024641	0.0010447443129704	0.00664117220778942	0.00628693832479224	0.0530825619959027	0.0561863543959519	4	0.556143159634354	0.492053663570691
6	H08	2	B	EMS	2P06H08	0.998252181506397	0.0523533813445895	1.00086420626242	0.0544793097132023	0.996776441445662	0.999259503448839	0.112469162442532	0.112827431289685	0.952636849109073	0.951523619911582	0.0104853851649898	0.00203058767671738	0.000936372766156668	0.0020628757912016	0.00193308361097159	0.00116662190847031	0.00425867937168805	0.00407566391781847	0.0344120892261515	0.0360297340514291	4	0.375740773186845	0.231308652160462
6	H09	2	B	EMS	2P06H09	1.00448694702445	0.0546723942552933	1.00712421500121	0.056833823782255	1.0096998419704	0.998791533904733	0.117329910985411	0.116208177347582	0.981181532218663	0.992647043866692	0.0114203210803253	0.0015475082600924	0.00279564091590291	0.00172381486417037	0.00577142761090231	0.00141861248947217	0.00355870907689283	0.00367866781497938	0.0310601285177118	0.0301077706058984	4	0.145511665035793	0.401441812564367
6	H10	2	B	EMS	2P06H10	0.999086375052512	0.0529509531215454	1.00170760612968	0.0550982404866368	0.998517588262215	0.99953224888978	0.113746906710301	0.113893281457641	0.96163615126474	0.96233372843009	0.0112044217988725	0.00282694819897247	0.0046224922950167	0.00322557603643708	0.00954284919457412	0.00103672348301475	0.006659002052753	0.00600540924515564	0.0507055250263292	0.0563372003545575	4	0.599905195688465	0.377290508544369
6	H11	2	B	EMS	2P06H11	0.99543715074364	0.054265279598364	0.998026680322481	0.0563924360125943	0.99091854479547	1.00060505171081	0.116418693258398	0.117483021923294	0.991945438706895	0.984937862333681	0.0109154698199292	0.00266236836433591	0.000924654092610202	0.00270856362704231	0.00190889113486192	0.000656027208871776	0.0055916619384392	0.00556173450401648	0.0469594421580336	0.0473071755264839	4	0.137085226277673	0.475842175749459
7	A02	2	C	EMS	2P07A02	0.993693071742644	0.0549576600146561	1.00055899537452	0.0532100337823861	0.996146352461215	1.00102137701046	0.109848820855994	0.110274206713672	0.93107918545088	0.929354726166143	0.0144211517875526	0.00505437966742976	0.00418206751165853	0.00203201394455382	0.00863361949317016	0.000136878968617903	0.00419496699974028	0.00409773631335812	0.0345984532787478	0.0354907078377336	3	0.507663296841444	0.140957168289873
7	A03	2	C	EMS	2P07A03	0.98678560415447	0.0533475954953497	0.997971968597868	0.0535006401835752	0.990805595826854	0.998817739554064	0.110448759781693	0.111413554225965	0.940699048384424	0.9344303935394	0.0122724396906054	0.00356357900130738	0.00588926170361836	0.00463855355092777	0.0121580162211622	0.000966794452134147	0.00957600666315441	0.00863795009045407	0.0729328804429131	0.0810159542983878	4	0.313070567240543	0.302100494233937
7	A04	2	C	EMS	2P07A04	0.987005544144115	0.0515942095389863	0.998354526629335	0.0517612477506836	0.991595363201133	0.996777794835118	0.106857891778482	0.107691484604486	0.909272465009802	0.904050548550456	0.00792404191943189	0.00231205723767424	0.0124146698485918	0.0043690697628996	0.0256293173908059	0.00105087794657673	0.00901967406476203	0.00735346286046315	0.062087558046468	0.0763092098326093	4	0.583434672382876	0.0961399897066392
7	A05	2	C	EMS	2P07A05	0.985905915169795	0.0526084618794704	1.00169224609376	0.0556528205639022	0.9984858784189	1.00123776521042	0.114891802949364	0.115066897950255	0.971545357783104	0.972019901867828	0.0103770951646869	0.00204416709920831	0.000428260763775487	0.00254097211112177	0.000884117835970967	0.00172572386945685	0.00524567962832398	0.00528373538029083	0.0446122096964424	0.0443800590352019	3	0.478808189768026	0.438574423480084
7	A07	2	C	EMS	2P07A07	0.991861223013749	0.0582886818223964	1.00306343716847	0.0584047750685024	1.0013166175111	0.998499020642391	0.120573042668474	0.120393170618065	1.01651672293571	1.02008493290134	0.0163740219743776	0.00845213141335198	0.00455854798044987	0.00236214028155544	0.0094108401155283	0.00122092784976956	0.00487649238650184	0.00394662867023568	0.0333226047782989	0.0412566217023839	4	0.563378973761053	0.353098896565948
7	A08	2	C	EMS	2P07A08	0.981366449592457	0.0542638172566936	0.992353346904343	0.0543383304312649	0.979206299152962	0.999131261303755	0.112178119442084	0.114550762021801	0.967187462730691	0.949061306835521	0.0148385571446473	0.00775722133790629	0.00349482265059572	0.00236390592223965	0.00721484502037358	0.00119771176602234	0.00488013744239505	0.00461930613025856	0.0390022283295751	0.0412874599935471	4	0.0389060132160861	0.378975629904998
7	A09	2	C	EMS	2P07A09	0.985574898925857	0.056038331471156	0.996813246145042	0.0563206824706896	0.988413485051978	1.00254592566083	0.116270562512931	0.117541224443162	0.992436860557978	0.983684630780379	0.00728482273716089	0.00123678983835374	0.0062856075873192	0.00633436772819917	0.0129762477628621	0.00242682763035692	0.013076910055285	0.0121076972942107	0.102229027714981	0.110634671076358	4	0.252180457329017	0.691212871287129
7	A10	2	C	SHAM	2P07A10	0.988692821080698	0.0551688180079641	0.99991979396038	0.0553093254787625	0.994826760710537	0.999635309478046	0.114182678609643	0.1147901292957	0.969208514552755	0.966020492393763	0.0119061523370875	0.00621816505156004	0.00460432595424043	0.000522222856334275	0.00950534590860167	0.00175062938702966	0.00107809675947544	0.00203707979544335	0.0171996938646278	0.00912102934629029	4	0.443041506080739	0.325446843682199
7	A12	2	C	EMS	2P07A12	0.986684262395399	0.0551755962907141	0.997813698374171	0.0552954791963962	0.990478856747514	1.0012751176602	0.114154093816832	0.115255005754809	0.973133610074017	0.965778656276733	0.0137690831428885	0.0059867338680058	0.00179692723676982	0.000732057212336002	0.00370964504421208	0.00141731859935093	0.00151128679795832	0.0018012010775032	0.0152080969979628	0.0127859499749779	4	0.142229781970002	0.331719876416066
7	B01	2	C	EMS	2P07B01	0.990042919948189	0.0547138192786098	0.999997848416838	0.0567793974231015	0.99498789930405	1.00045757113467	0.117217551136121	0.117802925927673	0.994646487018159	0.991696445069589	0.0130176230108844	0.00364049918311107	0.0036382322379506	0.00304313968485443	0.00751090523591124	0.00083454225650269	0.00628237349836073	0.00611633125926981	0.0516420738497377	0.0531508072343943	4	0.403023526623316	0.484257251987199
7	B02	2	C	EMS	2P07B02	0.990019565817634	0.0526831378059315	0.999961596071138	0.0546654739527214	0.994913058580499	0.999132314517281	0.1128534869908	0.113423853380106	0.957672625023345	0.95477512350107	0.013586654338898	0.00573944505736813	0.00352311679818598	0.00134808041686918	0.00727325653656673	0.000643284988308657	0.0027830285697198	0.00225640881034755	0.0190515564771877	0.0235452755356851	4	0.393492192901888	0.229484536082474
7	B03	2	C	SHAM	2P07B03	0.99255205563793	0.0551724210749417	1.00262462043951	0.057295919384507	1.00041070753846	0.999948964925676	0.118283878750922	0.118208221606289	0.998068523608207	1.00071790384114	0.00912868370121623	0.00441575191046104	0.00338405907016071	0.00445327884655314	0.0069861804652197	0.00107086859382908	0.00919351850512709	0.00868582737018238	0.0733371231025478	0.07777998713374	4	0.53982364845331	0.56883759274526
7	B05	2	C	EMS	2P07B05	0.991741221035311	0.0533101919744264	1.00177406819157	0.0553367167104537	0.998654795074757	0.999113365002583	0.114239226111857	0.114378407137409	0.965732217209997	0.966498901611315	0.0104962383071011	0.00535779800891149	0.00301596480334511	0.00214775612183898	0.00622627263770528	0.0011392392908128	0.00443390955989872	0.00384294457622287	0.0324471679497365	0.0375122352044825	4	0.533011869436202	0.347080103359173
7	B06	2	C	EMS	2P07B06	1.00014486709392	0.0516945045793764	1.01032403294678	0.0536915621148247	1.01630566803907	1.00038554529633	0.110842906290021	0.10906067036568	0.920832923264317	0.93776499392438	0.0118214259001907	0.00550135432028443	0.00139279480544022	0.00111296685161342	0.0028753386569472	0.000451661964584195	0.00229765116860372	0.00197545795594235	0.0166794016418277	0.0194388338079871	4	0.0360354785478548	0.0485236423704316
7	B07	2	C	EMS	2P07B07	0.975588905198827	0.0543455837134642	0.981090554276605	0.0545514039243809	0.955954960979368	0.999562053243692	0.112617996478625	0.117837197723571	0.994935854375761	0.95278280151936	0.00691142422671858	0.00730999403031779	0.00572679462903401	0.00206361087219677	0.0118226130029647	0.000226996621180157	0.0042601969008985	0.0053277977584527	0.0449842419639201	0.0360425728141289	3	0.00262076484401208	0.48238255033557
7	B08	2	C	EMS	2P07B08	0.991052032047296	0.0551917593394506	1.00095678171799	0.0571043571187735	0.996967557742945	0.999622794391309	0.117888410311691	0.118190569994342	0.99791948559684	0.997372119515154	0.0163459731220757	0.0116377303983364	0.00456042771700091	0.00556629846433703	0.00941472071527559	0.000857264145672864	0.0114912786062233	0.0106570406984171	0.0899806860416879	0.0972197425440347	4	0.560201547671795	0.633082396617511
7	B10	2	C	EMS	2P07B10	0.990092217105978	0.0545790380711866	1.00001068093914	0.0565673138459676	0.995014391251955	0.998998064615267	0.116779717719846	0.117364111088074	0.99094143779955	0.987992240040183	0.0145675231904364	0.00736156219822722	0.00290716823971452	0.00221433689132203	0.00600166886697878	0.000458594470973932	0.00457136143691329	0.00451080543611882	0.0380861234585349	0.0386751202543945	4	0.359315883341409	0.431528827243557
7	B11	2	C	EMS	2P07B11	0.976068387804704	0.0529984080666169	0.985728323832238	0.0549148898783908	0.96552934913277	0.999621693154235	0.113368390729623	0.117430030549828	0.991498016174349	0.959131367104484	0.013500784142707	0.00829638708517189	0.00482273457646762	0.00268541468901227	0.00995623698892988	0.0011485612962173	0.00554387238887665	0.0059800657245262	0.0504915418543134	0.0469028612753047	4	0.00967239654763501	0.474832732887288
7	B12	2	C	EMS	2P07B12	0.985356382336687	0.0527082627983428	0.999791047837895	0.0576126004472329	0.994560972310503	0.998989296126253	0.118937647201251	0.119569175513898	1.0095594777805	1.00624898550772	0.014490357210579	0.00534484105053858	0.00469894425390049	0.00370365236079332	0.00970067953104526	0.00022087813750768	0.00764596102978498	0.00710637054375694	0.0600012813021035	0.0646871761002163	3	0.438851935264233	0.48875170032437
7	C01	2	C	EMS	2P07C01	0.972745966658038	0.0561127212059191	0.98192370355903	0.0590157265335001	0.957674946098072	0.968170339092265	0.121834314147923	0.127207053743167	1.07404844262742	1.03075567657678	0.0116881976948423	0.00214350774347813	0.0112723251531349	0.00439629350998278	0.0232710174821788	0.00386985992472532	0.00907587580536982	0.00862096673020436	0.0727894846870173	0.0767846938008995	4	0.0251486006769586	0.262232336815972
7	C03	2	C	EMS	2P07C03	1.0015836137727	0.0537061400286964	1.01131121766138	0.0566468969015225	1.01834364977217	0.99860380254688	0.116944012011568	0.114822809604826	0.969484444496014	0.989382220153806	0.00744620291099821	0.00462870975861082	0.00523946963844409	0.0028485215706828	0.0108165607270181	0.00125810092888216	0.00588059644919734	0.00526435040514374	0.0444485363642298	0.049751650132885	4	0.0638343979279103	0.420086615797072
7	C04	2	C	EMS	2P07C04	0.96331756501505	0.0534513102613165	0.971964915780528	0.0560933059171284	0.937115645213253	0.995942137719188	0.115801157693511	0.123516629654307	1.04288905225842	0.979713321994228	0.0258341827015114	0.00689024668685658	0.0155574495031095	0.0036239783563083	0.0321173914384728	0.00132040250707825	0.007481478979626	0.00509286279742146	0.0430006135283163	0.0632956074926193	4	0.0134305607053104	0.295873211896676
7	C06	2	C	EMS	2P07C06	0.994203827154317	0.0539510387707632	1.00372708682772	0.056820816041971	1.00268668115039	1.00029943310672	0.11730305731082	0.117001682283462	0.987881339466143	0.992419853540915	0.0107732081728487	0.00592004128282235	0.00288732187766896	0.00253318055722572	0.00596069728109515	0.00100980953326817	0.0052295944476301	0.0055372708275446	0.0467528877819797	0.0442439734715827	4	0.4242599099424	0.471254893880074
7	C08	2	C	EMS	2P07C08	0.988480386939845	0.0537067528101551	0.997666232480426	0.0563748746845967	0.990174422538533	0.997813307317224	0.116382438983855	0.117409001041282	0.991320457538735	0.984631140048199	0.0232633813920384	0.0107745188413471	0.0120501161656719	0.00513549314869705	0.0248767188795695	0.000958083017306443	0.0106019077004448	0.00801119261978714	0.067640973544149	0.0896953918212947	4	0.517967066393079	0.538429879617245
7	C09	2	C	SHAM	2P07C09	0.987487854419935	0.0569357436571822	0.996790076121605	0.0597630565745477	0.988365651972898	1.00007505090779	0.123377130755314	0.12479014629038	1.05364174654214	1.04380837841295	0.0154608790098351	0.00904797050956462	0.00409451338947642	0.00433556865029287	0.00845286942783247	0.00116444101787517	0.00895051309162183	0.00825692088929062	0.0697157332166952	0.0757240867811898	4	0.168259149459245	0.333195791211058
7	D01	2	C	SHAM	2P07D01	0.99375556524363	0.0567907819618092	1.00178548692459	0.0611058571879662	0.998678368342213	1.00140584763887	0.126149259497648	0.126279409684029	1.06621605733343	1.06726143806487	0.0133970419161895	0.00429713708415885	0.00487431113736457	0.00343485832950185	0.0100627136061316	0.00125515880514472	0.00709105239147714	0.00603804689275559	0.0509810947651467	0.0599924787736253	4	0.61699078179456	0.235584843492586
7	D02	2	C	EMS	2P07D02	1.0048934646232	0.0523431689601146	1.01315036073493	0.0566649939231198	1.0221404467981	0.999360262648592	0.116981372192387	0.114434107534765	0.966202512867927	0.989698298745669	0.0111158046025907	0.00398536162621954	0.00460995372536108	0.00338663556509396	0.0095169640937015	0.00210917995871404	0.00699149947951533	0.00644888361647116	0.0544499161103197	0.0591502305954988	4	0.0234376611855	0.430101988255898
7	D03	2	C	EMS	2P07D03	0.973899745788847	0.045498994512335	0.981651592749147	0.0495564415640612	0.957113190175683	0.997051191718805	0.102306205891437	0.106714887040866	0.901026750158186	0.865541889484425	0.0135501252617663	0.00410910867415445	0.00991308065675895	0.00638916424264225	0.020464941361413	0.00363521334679148	0.0131900340672563	0.0117578176369062	0.099274885708095	0.111591734924191	4	0.015751844068076	0.145239320638188
7	D04	2	C	EMS	2P07D04	1.00786321940324	0.0562142984990886	1.01621717793157	0.0606853205776127	1.02847170105382	1.00055455532994	0.125281087698265	0.121746791908586	1.02794576555725	1.05991643828614	0.00853015799180494	0.0022176141374071	0.00589171136140795	0.00480708445387139	0.0121630733880264	0.00135538641886117	0.00992392827962746	0.0083278318428284	0.070314456298249	0.0839594779164381	4	0.00895156472115206	0.441870086884568
7	D06	2	C	EMS	2P07D06	0.975426276582843	0.0466730252745061	0.978857383865167	0.0489420482564028	0.951344718906037	0.975412952257603	0.101037828940877	0.106494453604113	0.89916556257086	0.854811031343414	0.0185361395445871	0.00270677428001774	0.0102011691691961	0.0082596272155625	0.0210596822616501	0.00220863538767299	0.0170514890866309	0.0199751781688923	0.168656598609859	0.144260829086233	3	0.00889893945580368	0.35258230777322
7	D07	2	C	EMS	2P07D07	1.02748510109421	0.0531371699116603	1.04106500868094	0.0608005034729666	1.07976850946802	1.00122745527683	0.125518875655498	0.116253855950365	0.981567210769783	1.0619281973579	0.0120277035821653	0.00159309002026086	0.00131322641559186	0.00259469637811507	0.00271107464166768	0.00162114687930948	0.00535659005181106	0.00522541146261844	0.0441197628462039	0.0453183952453277	3	1.04798734031293e-05	0.475641697223677
7	D08	2	C	EMS	2P07D08	0.971580803225898	0.0518784036617361	0.979159743081158	0.055974457973971	0.951968920790354	0.974141692388132	0.115555803471967	0.121799783997035	1.02839319412662	0.977637550005054	0.0260484018320483	0.00242611505328266	0.0205228483089716	0.00822250255099215	0.0423681498975714	0.00294555373304688	0.0169748475147724	0.0199879135809978	0.168764127627595	0.143612417874602	4	0.103155052103196	0.732542547705003
7	D09	2	C	EMS	2P07D09	0.992539815772852	0.0567966908452131	1.00054166822115	0.0609130423678037	0.996110581625697	0.998551291909482	0.125751205237337	0.126211197524134	1.06564012100013	1.0638937768992	0.0130465816114916	0.014627998237675	0.00180952424348371	0.00850186834182233	0.003735650784774	0.00180266397124918	0.0175515808962189	0.017281379096614	0.145912021063293	0.148491759223998	4	0.364287924100237	0.552536791190697
7	D11	2	C	EMS	2P07D11	0.942624461928095	0.0399691007039819	0.954218339248206	0.0463331679240638	0.900478936537611	0.988235394638721	0.0956519569936072	0.106179523115768	0.896506507191541	0.809244902278791	0.0125750570374754	0.000537479475605334	0.018315609512329	0.00272024687988935	0.0378114420377269	0.00072525792093287	0.00561578129070759	0.00216552840988185	0.0182842251876616	0.047511232646515	3	0.000901033044863064	0.0266052162983136
7	D12	2	C	EMS	2P07D12	0.987789055054158	0.0550142158054716	0.997887371161148	0.0590790511378605	0.990630949655622	1.00080475873348	0.12196504387361	0.12311729291297	1.03951732881623	1.0318616901641	0.0155675856461301	0.00817246845166251	0.00182438653748362	0.000668168414550191	0.00376633307070872	0.000161496189358427	0.0013793923298702	0.00111915492841061	0.00944937071135331	0.0116700823096022	3	0.178302855107983	0.26869109947644
7	E01	2	C	EMS	2P07E01	0.990465294166199	0.0538553452986334	1.00311974189936	0.0605899219319246	1.00143285514255	1.00062098406932	0.125084143099753	0.124904908271345	1.05461071739165	1.05825022655993	0.0191683898135481	0.00523908042267098	0.000118735647974276	0.000875931250330461	0.000245122395089766	0.000748799439871363	0.00180830584309025	0.00177775845587833	0.0150101637033349	0.0152988222225242	3	0.406485228440232	0.242053534086156
7	E02	2	C	EMS	2P07E02	0.989813587574475	0.0531960029721926	0.998861280639205	0.0588085871615271	0.992641525484658	0.995019678556158	0.121406687737138	0.122309981143071	1.03270094620489	1.02713782594535	0.0146620373719866	0.00671105786073517	0.00644980072264519	0.00307960304827427	0.0133152143266115	0.000459695510425712	0.00635764985493088	0.00625755235239697	0.0528344471551175	0.0537876683058368	4	0.40879238707948	0.362323326111627
7	E04	2	C	EMS	2P07E04	0.996967620646754	0.0570205463901578	1.00982334916728	0.0639990708044108	1.01527203737038	1.00119838381855	0.132122119908727	0.130133462671747	1.09875701703226	1.11779366962194	0.0182459134029386	0.00269111923572566	0.00190110792272146	0.00377355672594371	0.00392471962120936	0.00194181822972889	0.00779027426431254	0.00763216223036465	0.0644407029027927	0.0659081103397593	3	0.0613487273681448	0.156204073063195
7	E06	2	C	EMS	2P07E06	0.982608796508222	0.0567232237161035	0.991378329414662	0.0623231651476339	0.977193435902518	1.00069625637558	0.12866231642475	0.131659329171106	1.11164037914992	1.08852267067644	0.0188439376525464	0.00615500171802144	0.00272600414004577	0.00238063934223298	0.00562766679790589	0.000816754054153936	0.00491468255211386	0.00474168404207111	0.0400355028354028	0.0415797222202413	4	0.0285946786703886	0.0681865071178048
