STRAIN	PLATE	POSITION	REPLICATE	YFP.MEDIAN.R2WT.MEAN	YFP.MEDIAN.R2WT.SD	YFP.SD.R2WT.MEAN	YFP.SD.R2WT.SD	YFP.CV.R2WT.MEAN	YFP.CV.R2WT.SD	YFP.MEDIAN.R2OWN.MEAN	YFP.MEDIAN.R2OWN.SD	YFP.SD.R2OWN.MEAN	YFP.SD.R2OWN.SD	YFP.CV.R2OWN.MEAN	YFP.CV.R2OWN.SD	pvalues.median.r2wt	pvalues.median.r2own	pvalues.sd.r2wt	pvalues.sd.r2own	pvalues.cv.r2wt	pvalues.cv.r2own
sham.tata	5	B07	4	0.618560947989191	0.0270933721659342	0.711755287942427	0.0716569484233442	1.14944950931171	0.0688183947808426	0.997566779694991	0.0436940743034454	1.05809277915076	0.106524954555519	1.05966917090959	0.0634431793219089	1	1	1	1	1	1
sham.m76	6	B07	4	0.656636963690038	0.0207516753622289	1.03025242943283	0.051145303887388	1.57011195498383	0.0570817491989062	1.01905395950324	0.0322051272066197	1.07397983202829	0.0533160838147733	1.05180737486773	0.0382386775587468	1	1	1	1	1	1
sham.wt	7	B07	4	0.996434050279259	0.00741908872995246	0.984302715003603	0.0425241640057232	0.988831522158671	0.0493240288331591	0.996434050279259	0.00741908872995246	0.984302715003603	0.0425241640057232	0.988831522158671	0.0493240288331591	1	1	1	1	1	1
sham.wt	8	B07	4	1.00384425137014	0.00959383352223691	1.01122725376221	0.0173888119885664	1.00824515028695	0.0225495349206879	1.00384425137014	0.00959383352223691	1.01122725376221	0.0173888119885664	1.00824515028695	0.0225495349206879	1	1	1	1	1	1
sham.wt	9	B07	4	0.987735487621942	0.00614835266768927	0.943622194864803	0.0380305814063666	0.955936494694164	0.0331908025755815	0.987735487621942	0.00614835266768927	0.943622194864803	0.0380305814063666	0.955936494694164	0.0331908025755815	1	1	1	1	1	1
sham.m76	1	B08	4	0.63449911484351	0.0109423878383889	0.92397041219317	0.0250887873044556	1.45791845946291	0.0558674932642705	0.984697589439694	0.0169818092336254	0.963186845997163	0.0261536404139963	0.976649711347923	0.0374252557240976	1	1	1	1	1	1
ems.m76	10	B08	4	0.655396139512554	0.0132603532905624	1.04039040730068	0.0665185687034558	1.58991691873406	0.120457039918494	1.01712828845359	0.0205791270860281	1.08454810001442	0.0693418420592634	1.0650745860786	0.0806933559984999	0.402282893722042	0.399721807222709	0.230590782554903	0.227635577071638	0.307272914309227	0.308099768578041
sham.tata	11	B08	4	0.609145056956813	0.00531759987886909	0.643173104773612	0.0438816592074575	1.05667576991745	0.0712002325682404	0.982381566134932	0.00857580971465157	0.956138759252856	0.0652343123137019	0.974141733027634	0.0656389783134844	1	1	1	1	1	1
sham.wt	2	B08	4	0.99773354598339	0.0141774965657631	0.978893989252567	0.0571807990325045	0.981746628347057	0.0519385591468246	0.99773354598339	0.0141774965657631	0.978893989252567	0.0571807990325045	0.981746628347057	0.0519385591468246	1	1	1	1	1	1
ems.tata	3	B08	4	0.633654347706599	0.0195467149110855	0.695449282986701	0.0534877993626257	1.09756756638504	0.0607545580091386	1.02190823577897	0.0315234149696236	1.03385233247936	0.0795147647471168	1.01183958378905	0.0560091866523796	0.374704248534101	0.382844220588991	0.456202505647977	0.462761850841526	0.497638846114362	0.494932345526573
sham.m76	4	B08	4	0.62845054996371	0.0131565516886982	0.950885647804951	0.0531182813389863	1.51448634857715	0.0843672743092565	0.975310646073859	0.0204180343677783	0.991244455370871	0.0553728011119366	1.01454415751286	0.0565170662093844	1	1	1	1	1	1
ems.m76	5	B08	4	0.637148700756445	0.0254392549913776	0.941182580243392	0.0480728750263176	1.47837896285765	0.049791297539865	0.988809558708752	0.039479918066284	0.981129556757473	0.0501132506664439	0.990356064131103	0.0333548533213998	0.532880867910947	0.533124002676687	0.471078204534938	0.473418763830992	0.48643070890517	0.486115396482567
sham.tata	6	B08	4	0.642644450884308	0.0140923619340802	0.731520998867566	0.035774349367346	1.13876822119843	0.0361518643760989	1.03640677194629	0.0227270605403989	1.08747641192309	0.0531820154843293	1.04982216882071	0.0333281417234199	1	1	1	1	1	1
ems.m76	7	B08	4	0.628872781274401	0.0208957847401956	1.04902401195661	0.0295148330864054	1.67018040353459	0.0519593600909619	0.97596591909804	0.0324287747323268	1.09354814409418	0.0307675425700558	1.11884255146337	0.0348072237547223	0.308017312448475	0.308722757483642	0.129596204424733	0.12988819619764	0.0226980287199547	0.0248984001234631
sham.m76	8	B08	4	0.643357355073028	0.0133834400680081	0.946874225208469	0.0286755348337931	1.47324269707568	0.0482047902034323	0.998444949517313	0.0207701490279133	0.987062774412608	0.0298926216568801	0.986915314437041	0.0322920627914354	1	1	1	1	1	1
sham.m76	9	B08	4	0.634684847996851	0.0102946261708343	0.98956297910313	0.0283665882461918	1.56065951099073	0.05143406888073	0.984985834110324	0.0159765291037525	1.03156338361042	0.0295705623296927	1.04547524659439	0.0344553347272384	1	1	1	1	1	1
ems.tata	1	B09	4	0.58615031896824	0.0279041793579492	0.57988770129071	0.121996442947777	0.984827465635972	0.164883151751862	0.945297448878969	0.0450016808087071	0.862058912449783	0.181359460971876	0.907905302099227	0.152004582453105	0.107736655170639	0.105192664331341	0.268051332268206	0.267167713373829	0.381292744382167	0.377044106267733
sham.tata	10	B09	4	0.614946075955932	0.0164591143850152	0.67642706856616	0.0802541883054349	1.09882019277703	0.103492562282759	0.991736996445739	0.0265439740207756	1.00557397886148	0.119305579573656	1.01299437098023	0.0954090430080303	1	1	1	1	1	1
ems.tata	11	B09	4	0.616507811664337	0.02166570566145	0.665594410976322	0.0310697692928771	1.08014892398135	0.0157816394022631	0.994255641805477	0.0349407577325581	0.989470190145064	0.0461882041420583	0.995781463615207	0.0145489789725554	0.549506477483035	0.558281893004115	0.448499510989859	0.447478019435447	0.420373322363347	0.4240754094983
sham.m76	12	B09	4	0.652871977414669	0.0365434665617359	0.881231625276009	0.0707113002513791	1.34998964492835	0.0585086643470329	1.01321096804289	0.0567128662456625	0.918634080205915	0.0737125273349614	0.904348928764973	0.0391945583616067	1	1	1	1	1	1
sham.tata	2	B09	3	0.705993590960934	0.00497667489806664	0.826743000306756	0.016633734428815	1.17198202060773	0.0253428067239934	1.13857131671447	0.0080259925360511	1.22903308715392	0.0247276480942203	1.08044172974765	0.0233633498228328	1	1	1	1	1	1
ems.m76	3	B09	4	0.658316674682307	0.0161657377832957	0.982391114501677	0.0399147076836891	1.49353510202694	0.0524559890341819	1.02166075173722	0.025088077594326	1.024087120784	0.0416088230698798	1.00050905921033	0.0351399121234647	0.37265291424456	0.370608507792809	0.416919672721659	0.417746913580247	0.476851851851852	0.472764751352744
sham.wt	4	B09	4	1.01768890358799	0.00988867437878793	1.06268258965845	0.0574570247935001	1.04472909764908	0.0478875292343885	1.01768890358799	0.00988867437878793	1.06268258965845	0.0574570247935001	1.04472909764908	0.0478875292343885	1	1	1	1	1	1
sham.m76	5	B09	4	0.640682981038526	0.0214524831194775	1.01584040839789	0.162864447239086	1.58218934017801	0.201596849995386	0.994294510843047	0.0332927311024796	1.05895611600675	0.169776966005803	1.05989793349066	0.135048365756462	1	1	1	1	1	1
ems.tata	6	B09	4	0.647281482085692	0.0185754812358557	0.712032518417123	0.0601083884657135	1.10006887392199	0.0718602450297875	1.04388501365869	0.0299570851635155	1.05850490894931	0.0893569080263798	1.01414552107677	0.0662474390177196	0.160214168039539	0.164808057968035	0.378435409161091	0.377649424990975	0.506611782865963	0.506731757451182
sham.tata	7	B09	4	0.615491268910022	0.0173868019789174	0.654386129083423	0.0648556200164169	1.06256890187046	0.0772002396420373	0.992616241055817	0.0280400761084038	0.972807999728682	0.0964141248955017	0.979574568659049	0.0711703413440771	1	1	1	1	1	1
sham.m76	8	B09	4	0.643966861620624	0.0239498394458993	0.979763950251678	0.0648192478108124	1.52245015362613	0.076464189592226	0.999390860416357	0.0371684508585339	1.02134845078496	0.0675703962322869	1.01987905663005	0.0512228432317208	1	1	1	1	1	1
sham.m76	9	B09	4	0.645151900569453	0.0127735324087623	0.984684414035359	0.102478726842512	1.52747422117483	0.155204833839209	1.00122995675078	0.0198236156320579	1.02647775571735	0.106828271107674	1.02324464548681	0.103970668033597	1	1	1	1	1	1
ctrl	1	B10	4	1.00035934909962	0.0113605657015031	1.0225317776317	0.0250479875846201	1.02311147857655	0.030378992634355	1.00035934909962	0.0113605657015031	1.0225317776317	0.0250479875846201	1.02311147857655	0.030378992634355	1	1	1	1	1	1
ctrl	10	B10	4	0.998183445921581	0.0171196799308176	1.00395643864484	0.0412949469579409	1.0066165027792	0.0398779141905623	0.998183445921581	0.0171196799308176	1.00395643864484	0.0412949469579409	1.0066165027792	0.0398779141905623	1	1	1	1	1	1
ctrl	11	B10	4	0.989308817183122	0.0103745973279242	1.01912126484814	0.0604066820136544	1.03067713665389	0.0546062968879476	0.989308817183122	0.0103745973279242	1.01912126484814	0.0604066820136544	1.03067713665389	0.0546062968879476	1	1	1	1	1	1
ctrl	12	B10	4	0.995144441665034	0.0115050476007544	0.987135728321201	0.0416008764564854	0.992659318318269	0.0382082395725431	0.995144441665034	0.0115050476007544	0.987135728321201	0.0416008764564854	0.992659318318269	0.0382082395725431	1	1	1	1	1	1
ctrl	2	B10	4	1.0003364071968	0.00801996589190519	0.947244643810339	0.0172055579503292	0.947677227908603	0.0169312004086203	1.0003364071968	0.00801996589190519	0.947244643810339	0.0172055579503292	0.947677227908603	0.0169312004086203	1	1	1	1	1	1
ctrl	3	B10	4	0.998980627491989	0.00814022319194226	0.989725329438536	0.0143042000756044	0.991504964394495	0.0123405614868779	0.998980627491989	0.00814022319194226	0.989725329438536	0.0143042000756044	0.991504964394495	0.0123405614868779	1	1	1	1	1	1
ctrl	4	B10	4	1.00294474580694	0.00445093132344329	0.984575236168356	0.0203017429212764	0.982394677893018	0.0163292332636683	1.00294474580694	0.00445093132344329	0.984575236168356	0.0203017429212764	0.982394677893018	0.0163292332636683	1	1	1	1	1	1
ctrl	5	B10	4	0.983411867675929	0.0185128221027955	1.00591542150489	0.0336902215205196	1.02354281168317	0.0206818077921891	0.983411867675929	0.0185128221027955	1.00591542150489	0.0336902215205196	1.02354281168317	0.0206818077921891	1	1	1	1	1	1
ctrl	6	B10	4	0.991463243872444	0.0302492591531229	1.037332577632	0.132001889151847	1.04482526274309	0.0988445928431361	0.991463243872444	0.0302492591531229	1.037332577632	0.132001889151847	1.04482526274309	0.0988445928431361	1	1	1	1	1	1
ctrl	7	B10	4	0.997490118034693	0.0228212075188585	1.01118690515327	0.0703870103106597	1.01383801055914	0.0499225831799825	0.997490118034693	0.0228212075188585	1.01118690515327	0.0703870103106597	1.01383801055914	0.0499225831799825	1	1	1	1	1	1
ctrl	8	B10	4	0.990270526357361	0.0125261212319594	1.00299127754175	0.0232055937011063	1.01387517641025	0.032457898424084	0.990270526357361	0.0125261212319594	1.00299127754175	0.0232055937011063	1.01387517641025	0.032457898424084	1	1	1	1	1	1
ctrl	9	B10	4	0.989522406931792	0.0204315076441718	0.979409359004199	0.0927387400408253	0.989543844762814	0.0749422304252988	0.989522406931792	0.0204315076441718	0.979409359004199	0.0927387400408253	0.989543844762814	0.0749422304252988	1	1	1	1	1	1
sham.wt	1	B11	4	0.991100301169989	0.013462543052431	0.963472748046473	0.0247252782485876	0.972880539155037	0.021302257935826	0.991100301169989	0.013462543052431	0.963472748046473	0.0247252782485876	0.972880539155037	0.021302257935826	1	1	1	1	1	1
ems.m76	10	B11	4	0.631291339220129	0.0276248599900817	0.95271076738955	0.0555889316198517	1.51196314182524	0.100825223830727	0.979719349360376	0.0428718218898587	0.993147039212369	0.0579483141588782	1.01285387838241	0.0675421352351528	0.418296952224053	0.419749909946997	0.527232555749666	0.523493386856055	0.537811662888935	0.532386685188043
ems.tata	11	B11	4	0.593356583128719	0.0169224375972495	0.648780368076088	0.0750527287423633	1.09235070308863	0.0954127656092095	0.956919148819077	0.0272911855062221	0.964474496143969	0.111573109020972	1.00703019533025	0.0879603370206682	0.0957583878781632	0.0917700344845334	0.546978657752636	0.55025501004585	0.60409151808719	0.603019995877139
ems.m76	12	B11	4	0.655189328188238	0.00950048338956678	0.954644706503557	0.0140645370739551	1.4584805512832	0.034684734882398	1.01680733195773	0.0147440758755449	0.995163061252672	0.0146614836643061	0.977026252855086	0.0232350692120018	0.3758109360519	0.376595963756178	0.460429432058081	0.45895464630308	0.422237099598311	0.424589065801
sham.tata	2	B11	4	0.609916878260488	0.0173706229722576	0.628456487933883	0.0557731034456186	1.02986788926195	0.0628044071799759	0.983626299244756	0.0280139838702425	0.93426109107752	0.0829120893463739	0.949427742166856	0.0578989277447467	1	1	1	1	1	1
ems.m76	3	B11	4	0.654528313620028	0.0170608492823559	1.02500804635663	0.070959633792757	1.5666820760963	0.0879393286092488	1.01578148426673	0.0264772271057828	1.06851285957147	0.0739714009929481	1.0495097222084	0.0589099612155237	0.436904700612676	0.440938802820526	0.314484178029329	0.311777103788619	0.351530743503988	0.352074966532798
sham.m76	4	B11	4	0.637045125038238	0.0126750558401158	0.98354004545978	0.0717832396308638	1.54456255285756	0.0982238686158416	0.988648816545905	0.0196707869873901	1.02528481626342	0.074829963452397	1.03469200325708	0.0657995049781267	1	1	1	1	1	1
ems.m76	5	B11	4	0.606025781516049	0.0140627934923751	0.936380041319105	0.0394295552379681	1.54590204154622	0.0357253639940715	0.94050899715493	0.0218244573219695	0.976123181814922	0.0411030791111415	1.03558931766629	0.0239321796127503	0.019524005769627	0.0227799824769366	0.429394812680115	0.434386578839028	0.316032650546743	0.321412031081151
ems.tata	6	B11	4	0.635636626349293	0.0247390790015925	0.719967185462623	0.0418111409924934	1.13319320228534	0.0365366417634181	1.02510509993355	0.0398972541872608	1.07030055563861	0.0621562875916279	1.04468259929497	0.0336828652077486	0.396745287877227	0.396957549593997	0.266217744422741	0.264149969014666	0.261915803576029	0.256631708821715
ems.m76	7	B11	4	0.643679182507678	0.012266540124434	1.03429992149809	0.0616724167502057	1.60756301278353	0.0771954724659495	0.998944402852552	0.0190367995931301	1.07819911336575	0.0642900030030793	1.07689558508439	0.0517127246807793	0.498789720348149	0.499613660948849	0.254941425401249	0.251670264158701	0.161293645071583	0.162304204451772
ems.m76	8	B11	4	0.641296692620312	0.0143161355877555	0.956539408951573	0.0606742393639281	1.49196476565503	0.0714299103453404	0.995246947656682	0.0222176262717583	0.997138181289987	0.0632494595876757	0.999457101500083	0.0478504136274438	0.507240401958258	0.509020817270625	0.539800226547214	0.538841444593065	0.510392015639469	0.506183017312449
ems.m76	9	B11	4	0.652961148681518	0.0187209164893378	0.995867686118021	0.0740516484646339	1.52566720076447	0.0883892970545682	1.01334935551966	0.0290535335793156	1.03813568374522	0.0771946512402272	1.02203413474066	0.0592113920324414	0.490934377253528	0.489085667215815	0.46457947768867	0.467899835119538	0.470664054444215	0.46310039167182
sham.m76	1	B12	4	0.629466485339583	0.0103581044742509	0.962854144416012	0.0660457149538727	1.5313963430353	0.111932402467031	0.976887305666041	0.0160750429249614	1.0037209355157	0.0688489187949745	1.02587204838306	0.0749827590496228	1	1	1	1	1	1
ems.tata	10	B12	4	0.604682651183672	0.00647409045102774	0.637699574609259	0.016423781856274	1.05549996974	0.0291814225878681	0.975184946672815	0.0104409073732836	0.948001829550362	0.0244155333762359	0.973057771366765	0.0269021419637309	0.191715976331361	0.199558022407236	0.327946474523932	0.335236919277666	0.426969182487009	0.423396031950528
ems.m76	11	B12	4	0.62747264985247	0.00936828973949877	0.895448764618551	0.0651024047573039	1.4275020271867	0.0878074417377093	0.973793014512641	0.0145389207137545	0.933454643095957	0.0678655713186528	0.956273949171393	0.0588216110926582	0.178288594055333	0.178722308088614	0.249280131633073	0.240287769784173	0.370951156812339	0.381126065961163
ems.m76	12	B12	4	0.664840129093109	0.00922828627944903	0.9421388739601	0.0624929086214814	1.4175857205807	0.0779494813073153	1.03178468994747	0.0143216452812112	0.982126438818508	0.0651453193283953	0.949631082472281	0.0522178301017972	0.231307569598106	0.224735272951578	0.515564702855673	0.510052964467527	0.315534979423868	0.317779151215492
sham.m76	2	B12	3	0.615327843518659	0.0447405005539664	0.876129872540849	0.179687192692662	1.41537605961701	0.197790196738544	0.954945137121883	0.0694340811754822	0.913315791804911	0.187313725755479	0.948150845543829	0.132498314496486	1	1	1	1	1	1
ems.m76	3	B12	4	0.680922183602135	0.0177531142902605	1.00311274258128	0.0661399710854875	1.47337551199474	0.0676202098970276	1.05674289703998	0.0275515732610245	1.04568824494396	0.0689471754760645	0.987004286252661	0.045298321074515	0.0928714601428792	0.0894434175395358	0.411810171587571	0.414133114215283	0.507829401462862	0.507563284626466
ems.m76	4	B12	4	0.672033429169538	0.0164536547411558	1.00553846829393	0.0851793040340116	1.49635923804374	0.103313455317618	1.04294818108509	0.0255349042765573	1.04821692667185	0.0887946022016127	1.00240092881916	0.0692089846722172	0.162988115449915	0.163339008409431	0.448522598579224	0.450900669068451	0.572053750707924	0.566243942674503
ems.m76	5	B12	4	0.610295379392301	0.00796295369452201	0.896005130899261	0.0600910666203376	1.4688198533056	0.0865685604431047	0.947135110002477	0.0123579389228145	0.934034623446046	0.0626415350176275	0.983952481321545	0.0579916928959863	0.0174762271909535	0.0156515471348401	0.237781325642478	0.24005148005148	0.5262425242318	0.529538793768317
ems.m76	6	B12	4	0.564282485969786	0.0582397499931287	0.676773038849501	0.14506668021611	1.19021517966371	0.130377442226618	0.875726365409555	0.0903839581272674	0.705497578865204	0.151223801468896	0.797317095558769	0.0873389663807511	0.0493827160493827	0.0544809136742463	0.00700381089710578	0.00714983797129777	0.00995944350325992	0.0104327268989619
ems.tata	7	B12	4	0.61859259237042	0.0328491433760107	0.67320862506615	0.0974202502461	1.08576843537887	0.102380308211213	0.997617813281221	0.0529765325144963	1.00078945265542	0.144824583778569	1.00096205043985	0.0943836640415866	0.660340482435838	0.666049668363412	0.688724356008021	0.683696043628132	0.642014729360869	0.644827586206897
ems.tata	8	B12	4	0.633138174759545	0.0320532532894789	0.720476128196277	0.0894472873440415	1.13581892496174	0.0878839304718989	1.02107579236942	0.0516929831517447	1.0710571480245	0.13297200661052	1.04710323399793	0.0810195584799549	0.511731786209375	0.513535769428718	0.39994863893169	0.399155987854459	0.380101909516702	0.380035026269702
ems.tata	9	B12	4	0.65393596996102	0.010020769236667	0.530009115638791	0.0497644287019372	0.810672852079251	0.0679404817764347	1.05461685190662	0.0161607138795044	0.787909591458976	0.0739796156910906	0.74735342621193	0.062633837686653	0.0582788951185639	0.0544077489824308	0.010275380189067	0.0103023746973677	5.14535631592488e-05	5.1440329218107e-05
ems.tata	1	C01	4	0.649922720643701	0.0170641940196411	0.975125990986258	0.0595272223496712	1.50083405799571	0.0624515858067074	1.04814459689181	0.0275197991913348	1.4496186924125	0.0884929486272892	1.38360803934877	0.057573664278141	0.114978631378405	0.115164925641949	5.14429754617007e-05	5.13927433446397e-05	5.15118734868387e-05	5.14059528093353e-05
sham.wt	10	C01	4	0.991491960265005	0.0336000874129444	1.32466042150363	0.0352793314910792	1.33780652194652	0.0441240069737393	0.991491960265005	0.0336000874129444	1.32466042150363	0.0352793314910792	1.33780652194652	0.0441240069737393	1	1	1	1	1	1
ems.m76	11	C01	4	0.65640656786346	0.0278630257353842	0.98872331954844	0.111426964465015	1.50584111652881	0.130126110539063	1.0186964015339	0.0432414382215437	1.03068808606028	0.116156302242783	1.00875277505951	0.0871706009838356	0.513885310938225	0.517092479309104	0.623696244155577	0.622156893083707	0.60280037063729	0.600535778682191
ems.m76	12	C01	4	0.648468350565064	0.00593432817670572	0.924408348709233	0.0461049089422	1.42649996948089	0.0660733408967667	1.00637685174209	0.00920965611116289	0.963643370022269	0.0480617574361664	0.955602677494448	0.0442620839977514	0.440333453404003	0.446754720875039	0.373522580645161	0.369726281127804	0.344651426802209	0.344806328983869
ems.tata	2	C01	4	0.688511016522295	0.019861295693411	0.848153167467144	0.0763387529726726	1.2314687537278	0.0801578556398552	1.11037678626403	0.0320307462827287	1.26086136248477	0.113484907886334	1.13528211782455	0.0738969460943404	0.0112636938744021	0.0101752402487281	0.0146331409727947	0.0127414714344431	0.0323029366306028	0.0326517999690992
sham.m76	3	C01	4	0.662977095376889	0.0146088136080184	1.02858697480705	0.0692007672838012	1.55152886478511	0.0706749009340766	1.02889339385819	0.0226718417848988	1.07224368986725	0.0721378822320263	1.03935868848151	0.0473446379314231	1	1	1	1	1	1
ems.m76	4	C01	4	0.640026021523849	0.00614351210467961	0.96376160087449	0.052165902434695	1.50736559587988	0.0889037009157859	0.993274956307307	0.00953429471948705	1.00466690749985	0.0543800000212166	1.00977401346178	0.0595559876984855	0.414744879533612	0.423462824800617	0.499511191149987	0.503558168316832	0.515148397716167	0.520890076571252
ems.m76	5	C01	4	0.665408713915335	0.029684450409831	0.976401185295196	0.0935314023705534	1.46614425318543	0.0796703500347238	1.03266709323338	0.0460681600314157	1.01784295869396	0.0975011918803215	0.982160114904835	0.0533706284184537	0.367417232161217	0.371480051480051	0.584307866673536	0.592998712998713	0.512853470437018	0.508314884415384
ems.m76	6	C01	4	0.679519960621091	0.0189068579815999	0.956664381733342	0.0781118241974382	1.40748500107373	0.0802663070567495	1.0545667465033	0.0293421015771667	0.997268458339899	0.0814271545830464	0.942864678818591	0.0537698559951129	0.105217212693848	0.107115295570304	0.588605310647074	0.58850444707213	0.290045295449866	0.285684829114903
sham.wt	7	C01	4	1.01960186276201	0.0176579788240446	1.09446732496982	0.039380013839694	1.07421026023584	0.0323720525050591	1.01960186276201	0.0176579788240446	1.09446732496982	0.039380013839694	1.07421026023584	0.0323720525050591	1	1	1	1	1	1
ems.m76	8	C01	4	0.65122800867488	0.0155264837248451	0.933074618146197	0.0222253446098716	1.43398530606007	0.0185791403516244	1.01065964524777	0.024096000669914	0.972677465287007	0.0231686635129039	0.960617053821152	0.0124460404103736	0.492377420683972	0.496965957009154	0.384635201978566	0.380803043545319	0.324453833470734	0.325133799917662
ems.m76	9	C01	4	0.669118938956702	0.0183030001005879	0.967656435543364	0.0615979464320659	1.44624272159304	0.0529201008543902	1.03842509914551	0.0284049570077149	1.00872705214398	0.0642123719124056	0.968828213549907	0.035450817491522	0.207630604689428	0.207944767891184	0.528700128700129	0.526586974443528	0.405576744665498	0.407401696222051
ems.m76	1	C02	4	0.681268262143942	0.017283569059753	1.08647464489313	0.0275974710456708	1.59661805553518	0.0512403243431463	1.05727998637218	0.026822872391634	1.13258830873874	0.0287688011901615	1.06956363228008	0.034325546572436	0.0936054281895754	0.089424612373152	0.0366882782751878	0.0372674000205613	0.157670162451162	0.160718870346598
ems.tata	10	C02	4	0.627545970026368	0.0103494200880714	0.714941670875882	0.0333937737405791	1.140013169826	0.0459535291181978	1.01205712139576	0.0166907363009731	1.06282964423713	0.0496430605603861	1.05096987793653	0.0423642254023011	0.385964010282776	0.388977676960355	0.284675672888522	0.284508057457653	0.2595867173846	0.253676092544987
ems.tata	11	C02	4	0.625452265551565	0.0339132730451389	0.761530182849347	0.0865691475890829	1.21610202236764	0.0844837608871106	1.00868055836288	0.0546926777232421	1.13208795386347	0.128693374693484	1.12111563956858	0.0778849667856861	0.644240675870596	0.642014121527599	0.18049408131755	0.179446274186908	0.0704232586809123	0.0685143210385329
ems.m76	12	C02	4	0.646520325597918	0.00622582839549254	0.898124925596848	0.0291284317353625	1.39030940169159	0.0457403277122647	1.00335365526404	0.00966204376000993	0.936244389410394	0.0303647410369258	0.931358861006962	0.0306411360437826	0.451262795123708	0.45011052279854	0.183834856732053	0.187432453296279	0.162624233997631	0.166872364496555
sham.tata	2	C02	4	0.62278846941425	0.0155557788110181	0.692104324377296	0.049620633412735	1.11125385714225	0.0521505799732731	1.00438459602788	0.0250871449686569	1.0288797293795	0.0737658501458847	1.02445687603376	0.0480772416665969	1	1	1	1	1	1
sham.tata	3	C02	4	0.635767842138923	0.0194401917893733	0.706138108695959	0.046196479093146	1.1108366740761	0.047131196660987	1.0253167145095	0.0313516227996932	1.04974230125397	0.0686755149961038	1.024072277989	0.0434499085737401	1	1	1	1	1	1
sham.wt	4	C02	4	0.997891708147197	0.00342088990796465	1.02162709084771	0.00639311153095964	1.02459340856274	0.00873713589324123	0.997891708147197	0.00342088990796465	1.02162709084771	0.00639311153095964	1.02459340856274	0.00873713589324123	1	1	1	1	1	1
ems.m76	5	C02	4	0.638661497059633	0.0307693029908044	0.951901882171947	0.0415657923949586	1.49435400018722	0.102221287009956	0.991157311192899	0.047751774234164	0.992303822166415	0.0433299854085617	1.00105763354703	0.0684773485127979	0.615828227176767	0.609366958311889	0.486051060325304	0.493964094098225	0.567514677103718	0.567336864297835
ems.tata	6	C02	4	0.666749609483568	0.0247804557381037	0.749545895578761	0.0616642079679723	1.12407170674104	0.0646018415687857	1.07528168882566	0.0399639833558738	1.11427215672211	0.0916697835453791	1.03627355866936	0.0595559694791814	0.0362691634941866	0.0365816011525005	0.16047288614752	0.153664302600473	0.372325102880658	0.376913955766356
ems.tata	7	C02	4	0.628094976986999	0.0378737309699008	0.685162106100992	0.0845064969356289	1.08849037757989	0.0716129386461863	1.01294251693766	0.0610797949037962	1.01855945336064	0.12562704585926	1.00347138922511	0.0660194490552649	0.639686952939965	0.636166924265842	0.612316413295542	0.6097347411795	0.547768408062526	0.546132866773015
ems.tata	8	C02	4	0.616522426593155	0.00427014152931418	0.61759873033348	0.00851894093239212	1.00258218721519	0.0176173228443139	0.99427921162107	0.00688655070787766	0.918119988778206	0.0126642260890449	0.924273251228941	0.0162412822319257	0.403205095279675	0.401408450704225	0.213550247116969	0.210708028444811	0.146056425041186	0.150048850722476
ems.tata	9	C02	4	0.594855839355461	0.0190016878372328	0.622574699765928	0.0455820507574082	1.04657645151658	0.0486001014036913	0.959337032151207	0.0306444378782375	0.925517246536514	0.0677621081042094	0.964831244598253	0.0448040812087584	0.128277780639843	0.12894425284398	0.299917746247173	0.302627511591963	0.426283536742366	0.433892375758823
ctrl	1	C03	4	0.987430351458883	0.00878624821772909	1.01302743587431	0.050687873231462	1.02671442136173	0.0502603639724401	0.987430351458883	0.00878624821772909	1.01302743587431	0.050687873231462	1.02671442136173	0.0502603639724401	1	1	1	1	1	1
ctrl	10	C03	4	1.00143399783783	0.00317886037765162	1.03313789771873	0.0364965673288681	1.03246179437157	0.0366336672132925	1.00143399783783	0.00317886037765162	1.03313789771873	0.0364965673288681	1.03246179437157	0.0366336672132925	1	1	1	1	1	1
ctrl	11	C03	3	1.00240690669339	0.0127727632500615	0.997227392314579	0.0576811613407999	0.995316769835055	0.0476094212467496	1.00240690669339	0.0127727632500615	0.997227392314579	0.0576811613407999	0.995316769835055	0.0476094212467496	1	1	1	1	1	1
ctrl	12	C03	4	0.999239239043422	0.0129870577863705	0.989337472331759	0.0520882314822863	0.990991233155094	0.0541167353143617	0.999239239043422	0.0129870577863705	0.989337472331759	0.0520882314822863	0.990991233155094	0.0541167353143617	1	1	1	1	1	1
ctrl	2	C03	3	0.988213375685767	0.00862334003441489	1.01910795854905	0.0110003856341856	1.03212860304743	0.0160263275470061	0.988213375685767	0.00862334003441489	1.01910795854905	0.0110003856341856	1.03212860304743	0.0160263275470061	1	1	1	1	1	1
ctrl	3	C03	4	0.987032144864923	0.0139411708310124	0.996263922361208	0.0484781060062343	1.00981138687556	0.0361464625281284	0.987032144864923	0.0139411708310124	0.996263922361208	0.0484781060062343	1.00981138687556	0.0361464625281284	1	1	1	1	1	1
ctrl	4	C03	4	0.981164120692346	0.0178571504438459	0.939081082250494	0.0381179120256017	0.957563740558856	0.0221653911941682	0.981164120692346	0.0178571504438459	0.939081082250494	0.0381179120256017	0.957563740558856	0.0221653911941682	1	1	1	1	1	1
