STRAIN	PLATE	POSITION	REPLICATE	YFP.MEDIAN.R2WT.MEAN	YFP.MEDIAN.R2WT.SD	YFP.SD.R2WT.MEAN	YFP.SD.R2WT.SD	YFP.CV.R2WT.MEAN	YFP.CV.R2WT.SD	YFP.MEDIAN.R2OWN.MEAN	YFP.MEDIAN.R2OWN.SD	YFP.SD.R2OWN.MEAN	YFP.SD.R2OWN.SD	YFP.CV.R2OWN.MEAN	YFP.CV.R2OWN.SD	pvalues.median.r2wt	pvalues.median.r2own	pvalues.sd.r2wt	pvalues.sd.r2own	pvalues.cv.r2wt	pvalues.cv.r2own
ctrl	13	E01	4	1.0039337275478	0.00795396654688265	0.978792713506581	0.0620749690361276	0.974336148630876	0.0641448952253777	1.0039337275478	0.00795396654688265	0.978792713506581	0.0620749690361276	0.974336148630876	0.0641448952253777	1	1	1	1	1	1
ctrl	14	E01	4	0.984475218015566	0.0308819697188307	0.932224397770498	0.0711636540793191	0.945283758318448	0.0461957290391433	0.984475218015566	0.0308819697188307	0.932224397770498	0.0711636540793191	0.945283758318448	0.0461957290391433	1	1	1	1	1	1
ctrl	15	E01	4	1.00819523750283	0.0129540513720981	1.05751064300568	0.0668495064653406	1.04801781553101	0.062993240041231	1.00819523750283	0.0129540513720981	1.05751064300568	0.0668495064653406	1.04801781553101	0.062993240041231	1	1	1	1	1	1
ctrl	16	E01	4	1.01979052440104	0.0135620815603083	1.11228553848322	0.0769708024803504	1.08954613266041	0.0681340302722304	1.01979052440104	0.0135620815603083	1.11228553848322	0.0769708024803504	1.08954613266041	0.0681340302722304	1	1	1	1	1	1
ems.m76	01	E02	4	0.799052980705901	0.0463551507671725	0.831297249960609	0.23555165967619	1.03889274437497	0.271763590655473	0.980275504792462	0.0568683427948396	1.09263086243162	0.309601665434826	1.12799450959239	0.295071690341737	0.469468594063481	0.46514503580813	0.37431946584489	0.375759448048605	0.336012778894213	0.348704209387398
ems.tata	02	E02	4	1.01978190755118	0.0854452526204214	1.88285756635649	0.0764484806857333	1.85120244850913	0.11741845171376	1.03212068386361	0.0864790911806466	1.19416990888927	0.0484861291934367	1.20638604544098	0.0765189035585162	0.630781909961883	0.627449971706364	0.105526342921951	0.103817265150736	0.12227209410308	0.121350975647428
ems.m76	04	E02	4	0.779793585985315	0.0605831358631189	0.686577242638493	0.114761239574335	0.87938181761293	0.125131101264852	0.956648144232413	0.0743231869777465	0.902415453420024	0.150838550441216	0.95480295485127	0.13586310614858	0.386231697919342	0.394159830779549	0.34482226451978	0.353037935643055	0.332030044243235	0.332286302780639
ems.m76	05	E02	4	0.811544594755135	0.0535518941456625	1.02528033645917	0.129165994050542	1.26322815488085	0.14955409121605	0.99560017482494	0.0656972833263915	1.34759610754475	0.169771704986358	1.37157029037237	0.16238076037414	0.509475630424734	0.511821546052632	0.198035585724571	0.193410553410553	0.168584934744631	0.169839473142622
sham.tata	06	E02	4	1.02258770589827	0.096266039238939	1.61768050762193	0.260977219918684	1.59778587847949	0.333431104554244	1.03496043076178	0.0974308031123275	1.02598593696974	0.165520296649707	1.0412402970581	0.217289379653839	1	1	1	1	1	1
ems.m76	07	E02	4	0.825302320733929	0.0690188089479301	0.852785794183437	0.121387602870438	1.03986072792274	0.186965433022291	1.01247810670718	0.08467204229917	1.12087472659417	0.159548033172392	1.12904551330108	0.203000726566428	0.561461281193723	0.569260059689204	0.266721590031409	0.267639777181762	0.286104243922538	0.283517613782463
sham.m76	08	E02	4	0.831952496568963	0.0533650568912217	1.06432597625202	0.208589068769532	1.2803580348418	0.249708550295539	1.02063652001776	0.0654680720120785	1.39891646387105	0.274162887119216	1.39016933310374	0.271125075477455	1	1	1	1	1	1
ems.m76	09	E02	4	0.817597972165941	0.0441463816811644	0.848381751545122	0.296051021889108	1.03469007781859	0.335730944105892	1.00302643783923	0.0541586323212662	1.11508619197997	0.389120117245411	1.12343139677164	0.364525273376082	0.519985577418358	0.519597267170083	0.435261991859447	0.432083526204804	0.395950043686077	0.396857993633843
ems.tata	10	E02	4	0.857661727842719	0.120299557505035	0.924779187203625	0.330089621922335	1.05517984781558	0.251938205126156	0.868038942944521	0.121755113168015	0.586525235609114	0.209353644577093	0.687636430505175	0.164182331987739	0.137440758293839	0.135668297707958	0.0240970045727791	0.0211209561096229	0.0245509290236245	0.0257281053823196
ems.m76	12	E02	4	0.801025015981979	0.010489197174682	0.658704916747863	0.107310277424806	0.821716752153902	0.133663774126473	0.982694791025544	0.0128681117567393	0.865780948160569	0.141045241008555	0.892192182386781	0.145127592970889	0.429929107161204	0.437612554669411	0.350426910811645	0.347823850190349	0.375881777457391	0.382879177377892
ems.m76	13	E02	4	0.890760763248848	0.153048867632247	0.724802837121108	0.0522570332771096	0.826971936249489	0.125805923386143	1.09278230346089	0.18775983520339	0.952657968078265	0.0686849948564024	0.897898083057292	0.136595805122448	0.559012930812426	0.549828002259075	0.29342735086726	0.292493173270132	0.378002983692577	0.382793595222159
sham.tata	14	E02	4	0.979589835015642	0.115680080726801	1.45892174523174	0.372471676262995	1.47661287857104	0.234754783222325	0.99144231029755	0.11707974336969	0.925295932475279	0.236233730928215	0.962274640821248	0.152984291268635	1	1	1	1	1	1
ems.m76	15	E02	4	0.848444734430627	0.0676235980654726	0.60475625528031	0.110879844337021	0.714771359415852	0.132056495977561	1.04086914186558	0.0829604022889075	0.794872530613032	0.145736967071628	0.776074501819765	0.143382464864857	0.541994548166435	0.544850669412976	0.299969202340622	0.300749948633655	0.28105382319646	0.269274259868421
sham.m76	16	E02	4	0.830521909568291	0.044399751961951	1.21724761883288	0.364735547571778	1.4510291438858	0.35683833902873	1.01888148070485	0.0544694661281542	1.59991184335233	0.479396889526227	1.57547823528833	0.387442966962525	1	1	1	1	1	1
sham.tata	01	E03	4	0.954509126347321	0.0662023173005492	1.66275198227546	0.127258205512629	1.75253159554214	0.241201514066748	0.966058139436262	0.0670033273777928	1.05457174172854	0.0807113200689412	1.1420845206634	0.157185477441274	1	1	1	1	1	1
sham.wt	02	E03	4	0.970112036595689	0.0417822919929847	0.997946447708334	0.104120680341525	1.02726678168313	0.0917598651537821	0.970112036595689	0.0417822919929847	0.997946447708334	0.104120680341525	1.02726678168313	0.0917598651537821	1	1	1	1	1	1
sham.m76	03	E03	4	0.773270912842735	0.0384988695295089	0.642080169271497	0.092153116883437	0.832634667370393	0.141642739507576	0.948646150795395	0.0472302834395789	0.843929904898159	0.121123147683794	0.904046484466642	0.153790882988883	1	1	1	1	1	1
sham.wt	06	E03	4	1.00511779341816	0.00686210730500011	1.03070227924702	0.0591457012683028	1.02440124571888	0.0522982070080555	1.00511779341816	0.00686210730500011	1.03070227924702	0.0591457012683028	1.02440124571888	0.0522982070080555	1	1	1	1	1	1
sham.tata	07	E03	4	0.988871098915396	0.0736495954644789	1.57948135971711	0.1295383320966	1.60611180916474	0.21220019071895	1.00083587216838	0.0745407133370451	1.0017587868187	0.0821574509944534	1.04666611453262	0.138285982243285	1	1	1	1	1	1
sham.wt	08	E03	4	0.985776743271893	0.0222221120937998	1.07753304365682	0.0629149859310433	1.09260950114596	0.0685797316762953	0.985776743271893	0.0222221120937998	1.07753304365682	0.0629149859310433	1.09260950114596	0.0685797316762953	1	1	1	1	1	1
sham.wt	10	E03	4	0.989757690924303	0.0118549799911032	1.0282478855827	0.0330265154509389	1.03848255532393	0.0455541239569396	0.989757690924303	0.0118549799911032	1.0282478855827	0.0330265154509389	1.03848255532393	0.0455541239569396	1	1	1	1	1	1
sham.m76	11	E03	4	0.836567243782453	0.0505441537092311	0.904145622936791	0.142752536760102	1.08268235216509	0.180777599124439	1.0262978763526	0.062007397491784	1.18838046414807	0.187629427815244	1.17553978068212	0.196282186369817	1	1	1	1	1	1
sham.tata	12	E03	4	1.0536238563117	0.0378780599685612	1.46551493527741	0.155982825706627	1.3910198730673	0.15399812419048	1.06637210079829	0.0383363627739372	0.929477549447695	0.0989294145721407	0.906495648355989	0.100357034530232	1	1	1	1	1	1
ems.tata	13	E03	4	1.04470567772689	0.159768710909946	1.60245405250574	0.181704686664188	1.5397537697312	0.0729294474473077	1.05734601736653	0.161701820696508	1.0163288206569	0.115243060864351	1.0034221069202	0.0475264430278875	0.70370942812983	0.711331721619258	0.555258283597448	0.54989701338826	0.475869866885954	0.472780547987457
sham.wt	14	E03	4	0.986294166874567	0.0173161036140988	0.986752880366889	0.139057307351861	0.998519052237864	0.12668056404632	0.986294166874567	0.0173161036140988	0.986752880366889	0.139057307351861	0.998519052237864	0.12668056404632	1	1	1	1	1	1
sham.tata	15	E03	4	0.997166604987306	0.115731136724949	1.47264835431747	0.329544322312905	1.46483521127136	0.178261383199307	1.0092317491069	0.117131417116138	0.934001797334177	0.209007797712973	0.954599406008538	0.116168842206235	1	1	1	1	1	1
sham.wt	16	E03	4	1.0009555098371	0.0191638979891518	1.09598066529642	0.0668516144672063	1.09425822880423	0.0672006243375222	1.0009555098371	0.0191638979891518	1.09598066529642	0.0668516144672063	1.09425822880423	0.0672006243375222	1	1	1	1	1	1
ems.m76	01	E04	4	0.848822184460549	0.0271836161182049	0.855279495551629	0.251229189015099	1.00446997302828	0.275318111577592	1.0413321962907	0.0333487686746582	1.12415236894979	0.330207715079741	1.09061943185289	0.298931068613546	0.470307202301449	0.467905492355999	0.366766158913133	0.376009880100859	0.368041979627534	0.3671251223407
ems.tata	02	E04	4	1.01088583722976	0.0889538033052835	1.78546646034579	0.0296272859688614	1.77492793705271	0.155678000605142	1.02311697619254	0.0900300933168999	1.13240128110269	0.0187905946887568	1.15667970115759	0.101451771341081	0.623183176992063	0.625438054009483	0.223097924071498	0.21683529351343	0.244673716791334	0.246246400658165
sham.m76	03	E04	4	0.789302060153998	0.042541723355012	0.637063287147147	0.0651426980448798	0.810221116414805	0.114886949109755	0.96831310830936	0.0521900428926957	0.837335873410017	0.0856215058443569	0.879710610955865	0.124740353151268	1	1	1	1	1	1
ems.m76	04	E04	4	0.792287085117878	0.0301133190826882	0.697218386114344	0.157524158048882	0.882953047370507	0.217266034456081	0.971975126878768	0.0369429184015817	0.916401836478347	0.207044780517346	0.958680475009969	0.235900092010767	0.407690728000821	0.401731869491263	0.385611807813387	0.389105657665058	0.399421875806535	0.402380584325243
sham.m76	05	E04	4	0.863688480168458	0.104195728469049	0.758383367552526	0.0968535897222666	0.877743983635524	0.0464768269654723	1.05957011778195	0.127826968659804	0.996795157185929	0.127301300795658	0.953024650262907	0.0504629625379369	1	1	1	1	1	1
ems.m76	06	E04	4	0.806206334748071	0.050193561772124	0.793667730265703	0.295901981652775	0.976304275642081	0.331431437624625	0.98905121543239	0.0615772924844538	1.04317180965708	0.38892422346377	1.06003807282185	0.35985701504905	0.500591168457307	0.50172263073996	0.475267930750206	0.478216141145003	0.436087898483442	0.434030281182408
ems.m76	07	E04	4	0.821609888775153	0.0706526085323024	0.789070160994554	0.143494438470182	0.971061332328937	0.223389832466921	1.00794824361963	0.0866763821251538	1.03712890974606	0.188604560002149	1.05434546277779	0.242549104212921	0.572260591691578	0.572318945091171	0.323963963963964	0.329809179989685	0.339021381578947	0.346276650530436
sham.tata	08	E04	4	1.05077302811847	0.0814356507488771	1.61406616225063	0.117612245701814	1.54222768826823	0.171448880748332	1.06348677921867	0.0824209754256596	1.02369360081013	0.0745935365710007	1.00503430271382	0.111729291092841	1	1	1	1	1	1
ems.m76	09	E04	4	0.810214263470655	0.0650916438598462	1.07556453349979	0.457117999727305	1.30079871892301	0.435571067942798	0.993968128886904	0.0798542093993725	1.41368806873165	0.600821468251858	1.41236313466868	0.47292829393314	0.529796549060005	0.522036513242479	0.33729974759182	0.335080956052429	0.267081064420014	0.267436465797206
ems.tata	10	E04	4	0.914980777980813	0.171969689886658	1.30580673256233	0.468416693375472	1.39137796680721	0.2549980291056	0.926051520721082	0.174050424522485	0.828185378816756	0.297085201794011	0.906729009807696	0.166176348878373	0.41140770457234	0.396246786632391	0.36651047834818	0.37147125489388	0.370358926824244	0.370339855818744
sham.m76	11	E04	4	0.84401180532	0.0509687954142836	1.32372364292428	0.343478059408096	1.55541504445731	0.324056009901082	1.03543083936681	0.0625283465049625	1.7398605681157	0.451456718153693	1.68881690606167	0.351849025751697	1	1	1	1	1	1
ems.m76	12	E04	4	0.826571933376714	0.0423348259133602	0.627582038025976	0.105589389836561	0.759323519567914	0.12850766385294	1.01403566322014	0.0519362218082927	0.82487401887521	0.138783360688632	0.824447726403445	0.139529263296443	0.519507926703727	0.514808720691074	0.331805777251429	0.332647179909428	0.34857231213277	0.336861032622656
sham.m76	13	E04	4	0.853312107506776	0.136559005239423	1.02856843266224	0.11986484183896	1.21744936557289	0.170214315519443	1.04684041875766	0.167530127572733	1.35191787739336	0.157546564144099	1.32186523345022	0.184812931267007	1	1	1	1	1	1
ems.m76	14	E04	4	0.80841347385501	0.128558458007082	0.526335041047343	0.0956301511461391	0.659988786023969	0.147769706993423	0.991758926253128	0.157715083181218	0.691798162275639	0.125693251753478	0.716593441487051	0.160443336499514	0.660400679816656	0.663392306109854	0.12138371255019	0.122695911852538	0.180175077239959	0.1721260815822
ems.m76	15	E04	4	0.837447957608359	0.0822977712418993	0.547857731601886	0.13697243645976	0.658222556914661	0.16759160640339	1.02737833310718	0.100962628505781	0.720086907298643	0.180032246450328	0.714675729818768	0.181965282653435	0.583547425752749	0.591779975278121	0.204918454494006	0.200288481351741	0.195868322085415	0.190047344586249
sham.tata	16	E04	3	1.06994554577535	0.0657146124234537	1.80471236742599	0.199332933575243	1.68351341238391	0.1227319977809	1.08289127334519	0.0665097215513437	1.14460766543846	0.126423472162476	1.09710695858702	0.079981619282761	1	1	1	1	1	1
ctrl	01	E05	4	1.00389872900178	0.0252115360687189	1.01729034314569	0.100062821800959	1.01243479002043	0.0949821389982085	1.00389872900178	0.0252115360687189	1.01729034314569	0.100062821800959	1.01243479002043	0.0949821389982085	1	1	1	1	1	1
ctrl	02	E05	4	0.99260409326383	0.0209408774183289	0.969850092083695	0.0829036137095554	0.976599599173039	0.0869031497200814	0.99260409326383	0.0209408774183289	0.969850092083695	0.0829036137095554	0.976599599173039	0.0869031497200814	1	1	1	1	1	1
ctrl	03	E05	4	1.00280421095663	0.0463753545383408	1.09967715626476	0.125785633989824	1.09381433501304	0.0838994311101624	1.00280421095663	0.0463753545383408	1.09967715626476	0.125785633989824	1.09381433501304	0.0838994311101624	1	1	1	1	1	1
ctrl	04	E05	4	0.998439889962348	0.0145251359156012	1.03472288781297	0.0746417882563796	1.03577322340645	0.0780998468707776	0.998439889962348	0.0145251359156012	1.03472288781297	0.0746417882563796	1.03577322340645	0.0780998468707776	1	1	1	1	1	1
ctrl	05	E05	4	1.01270384441649	0.00702779870439837	1.00082296206122	0.0689249523297181	0.987751850001162	0.0727583612912591	1.01270384441649	0.00702779870439837	1.00082296206122	0.0689249523297181	0.987751850001162	0.0727583612912591	1	1	1	1	1	1
ctrl	06	E05	4	1.0015982776347	0.017834327714632	1.00088902366976	0.0826354343189443	0.998617479296026	0.0820774900835117	1.0015982776347	0.017834327714632	1.00088902366976	0.0826354343189443	0.998617479296026	0.0820774900835117	1	1	1	1	1	1
ctrl	07	E05	4	1.00028559340252	0.0175296799420354	0.999546391412818	0.0447669506278571	0.999286977382635	0.0620504455667425	1.00028559340252	0.0175296799420354	0.999546391412818	0.0447669506278571	0.999286977382635	0.0620504455667425	1	1	1	1	1	1
ctrl	08	E05	4	1.01629967463783	0.0132226850436499	1.03445148698864	0.0361088628296079	1.01690650043073	0.0255344385788066	1.01629967463783	0.0132226850436499	1.03445148698864	0.0361088628296079	1.01690650043073	0.0255344385788066	1	1	1	1	1	1
ctrl	09	E05	4	1.00306445077739	0.0296125190261946	1.08081078452281	0.0819339625660515	1.0758100893721	0.0554578138884948	1.00306445077739	0.0296125190261946	1.08081078452281	0.0819339625660515	1.0758100893721	0.0554578138884948	1	1	1	1	1	1
ctrl	10	E05	4	0.997701213276617	0.0147650070238007	1.02895255924852	0.0660033100002762	1.03022755146951	0.0573952726501113	0.997701213276617	0.0147650070238007	1.02895255924852	0.0660033100002762	1.03022755146951	0.0573952726501113	1	1	1	1	1	1
ctrl	11	E05	4	1.00866571719736	0.0177388888087719	0.967379609047877	0.103344862671235	0.959205267348774	0.110797341450977	1.00866571719736	0.0177388888087719	0.967379609047877	0.103344862671235	0.959205267348774	0.110797341450977	1	1	1	1	1	1
ctrl	12	E05	4	1.00095688499369	0.0164239543641087	1.03704085101999	0.0642622069158256	1.03621038563924	0.0814826645540457	1.00095688499369	0.0164239543641087	1.03704085101999	0.0642622069158256	1.03621038563924	0.0814826645540457	1	1	1	1	1	1
ctrl	13	E05	4	0.996454642975424	0.0176358116985578	1.0749397763925	0.0974297129829937	1.07902747833181	0.110374438259583	0.996454642975424	0.0176358116985578	1.0749397763925	0.0974297129829937	1.07902747833181	0.110374438259583	1	1	1	1	1	1
ctrl	14	E05	4	0.998755101812466	0.0274760324053896	1.06420816431524	0.0529558381962582	1.06523335361869	0.0586830386799399	0.998755101812466	0.0274760324053896	1.06420816431524	0.0529558381962582	1.06523335361869	0.0586830386799399	1	1	1	1	1	1
ctrl	15	E05	4	0.995278079447482	0.0192885436302574	0.979989357107254	0.0208190053130323	0.983843818661534	0.00318917463029444	0.995278079447482	0.0192885436302574	0.979989357107254	0.0208190053130323	0.983843818661534	0.00318917463029444	1	1	1	1	1	1
ctrl	16	E05	4	1.01903155982596	0.0135346255627545	0.980700377340696	0.0960537969432561	0.96117191620193	0.0863717528554385	1.01903155982596	0.0135346255627545	0.980700377340696	0.0960537969432561	0.96117191620193	0.0863717528554385	1	1	1	1	1	1
sham.tata	01	E06	4	0.935360288753948	0.0207033260008094	1.65033858731509	0.316108335318081	1.76055865242424	0.324003938677492	0.946677611888439	0.0209538243736045	1.04669876025947	0.200486254898401	1.14731556895654	0.211145912540919	1	1	1	1	1	1
ems.m76	02	E06	4	0.850324718517479	0.0987996982774909	0.93173942770906	0.00354683603246689	1.10579630003507	0.126037434564536	1.04317550000984	0.121207136999538	1.22464889004208	0.00466184931231321	1.20063612140979	0.136847172108646	0.618988775615282	0.612569487337863	0.215513691579164	0.211870077726875	0.232507851516244	0.234695973705834
ems.tata	03	E06	4	1.03701159302047	0.0807716045404143	1.65225593553714	0.264098546378086	1.58608660587208	0.169740934622462	1.04955883864714	0.0817488946388581	1.04791480527134	0.167499944075107	1.03361615026272	0.110616261896999	0.591058581706064	0.591849336214881	0.583859865413264	0.582441333882256	0.503737691395577	0.50975546975547
sham.wt	05	E06	4	1.01254123298566	0.0188775604956535	0.995328911666101	0.0204744791419485	0.982755144933026	0.03800155231309	1.01254123298566	0.0188775604956535	0.995328911666101	0.0204744791419485	0.982755144933026	0.03800155231309	1	1	1	1	1	1
sham.tata	06	E06	4	0.96435202022159	0.0717187289850989	1.58502643682408	0.189851553909863	1.64664698847074	0.210502835695361	0.976020126682242	0.072586484480474	1.00527565625265	0.120410070780734	1.07308195830139	0.137179855025125	1	1	1	1	1	1
ems.m76	07	E06	4	0.843286755526574	0.0678522494475988	0.844386329262877	0.107672667437879	1.00553719787162	0.155429011786494	1.03454135072286	0.0832409110341937	1.1098347350622	0.141521555001582	1.0917781883947	0.168759549891761	0.568399382398353	0.56574403381269	0.265580700036084	0.259943255094145	0.267789105138503	0.267783717105263
ems.tata	08	E06	4	1.06276251389546	0.093457460289398	1.73154490798693	0.12150988408436	1.63745927756263	0.189239470654967	1.07562133089848	0.0945882419680091	1.09820246733253	0.077065546432678	1.06709453848244	0.123323009230377	0.467374497474487	0.465564312574048	0.338098421350337	0.337885893933928	0.471620439458653	0.465740740740741
sham.tata	09	E06	4	1.03086487135534	0.0567620323738216	1.59085322230534	0.17491263982325	1.5448617980579	0.188667476733961	1.04333774517454	0.0574488204167518	1.00897119436005	0.110935322402272	1.0067508914613	0.122950253951808	1	1	1	1	1	1
ems.m76	10	E06	4	0.856201850890717	0.114064575194457	0.636625392660129	0.0946717862739202	0.742625242425092	0.0345930567177659	1.0503855462058	0.139934036575276	0.836760318720012	0.124433607219702	0.806317303374948	0.0375599678204841	0.641489033055298	0.632674083230325	0.335322564049799	0.327637673700463	0.264742204384069	0.274233381354188
ems.tata	11	E06	4	1.00013700390147	0.0222551482904828	1.78870241091072	0.147848683961918	1.78937757159547	0.175414049036113	1.01223808814463	0.0225244228231309	1.13445362688834	0.0937704755850716	1.1660961955492	0.114313300040139	0.537863577863578	0.535602282658989	0.263336242747856	0.260900900900901	0.230607212575773	0.231593590602298
sham.wt	12	E06	4	0.994859474754028	0.00919951166212898	0.978935574674783	0.0670166100828564	0.983287443447499	0.0682987137061814	0.994859474754028	0.00919951166212898	0.978935574674783	0.0670166100828564	0.983287443447499	0.0682987137061814	1	1	1	1	1	1
sham.wt	13	E06	4	1.02398700316281	0.0379897190102488	1.12839354236805	0.126038273200627	1.09902122215631	0.0844416863008974	1.02398700316281	0.0379897190102488	1.12839354236805	0.126038273200627	1.09902122215631	0.0844416863008974	1	1	1	1	1	1
ems.m76	15	E06	4	0.837047495730989	0.0628905798829989	0.592157309899521	0.160397236592053	0.715371478334188	0.224754188810294	1.02688704782514	0.0771539515277625	0.778312874535989	0.210821064255329	0.7767260905893	0.24403047606077	0.546334431630972	0.544156312831881	0.319546742209632	0.314800474936761	0.320940039082588	0.323739895999588
ems.tata	16	E06	4	1.02125910704564	0.0591348418316296	1.78298834746657	0.224746717833521	1.74434947137484	0.197829220571866	1.03361575662489	0.0598503395083673	1.13082958078713	0.142541726126301	1.1367524185881	0.128920751628525	0.589194488879715	0.581913634258068	0.326930998970134	0.322019102392934	0.328166040067982	0.32405310827501
sham.tata	01	E07	4	0.9773214541011	0.0537592480737626	1.62841766709433	0.265011760580408	1.67247302831767	0.306197250316379	0.989146483274688	0.0544097041485304	1.03279579501636	0.168079134418694	1.089912194295	0.199541703410973	1	1	1	1	1	1
ems.m76	02	E07	4	0.891761827338445	0.0695614349014086	0.950917993617318	0.0949062369349091	1.07332865500259	0.157200069301016	1.09401040551351	0.0853377339908394	1.24985659163082	0.124741761767216	1.16538385351754	0.170682504078677	0.331426215143549	0.332133491026894	0.226762159934048	0.224109532633313	0.259979423868313	0.265098079596355
ems.m76	03	E07	4	0.777205956162735	0.0331588062882771	0.623060528901219	0.0695425830357824	0.804219930548866	0.117160684617141	0.953473648683563	0.0406791118454257	0.818931090019486	0.0914045757780506	0.873194726862464	0.127209098055381	0.319505282143777	0.321569836132943	0.300046375019323	0.293316895258643	0.375598948941213	0.374761782127221
sham.m76	04	E07	4	0.794234561433662	0.0528721623632549	0.679722878146006	0.1507491416045	0.855219128342079	0.183743902251898	0.974364284262097	0.0648633906656852	0.893406293114008	0.198139912780847	0.928567926276778	0.199502897708573	1	1	1	1	1	1
sham.tata	05	E07	4	1.05155459320963	0.124393335364133	1.56364428629268	0.263834166365797	1.47893689109835	0.078852609654685	1.06427780079926	0.125898423391733	0.991714396384573	0.167332265616139	0.963789146317197	0.0513864315654	1	1	1	1	1	1
sham.m76	06	E07	4	0.853569153287875	0.0705736822743456	0.783185949827343	0.284284763824824	0.923498342592487	0.337609809810116	1.04715576165595	0.0865795556577857	1.02939488834437	0.373654919090382	1.00270318153846	0.366565282039251	1	1	1	1	1	1
sham.wt	07	E07	4	1.00850407623984	0.0225919692284357	1.04209258588997	0.0735078397823719	1.03253278692486	0.069542665218895	1.00850407623984	0.0225919692284357	1.04209258588997	0.0735078397823719	1.03253278692486	0.069542665218895	1	1	1	1	1	1
ems.m76	08	E07	4	0.906423788057304	0.0672141807624484	0.690807083148777	0.160655352140594	0.772481456084344	0.227583444775966	1.11199764952858	0.0824581305208524	0.907975022256466	0.211160323183977	0.838734167644333	0.247102386238973	0.264373135863417	0.2616485609844	0.383529169243455	0.383288714991763	0.41772673430499	0.415875799463586
sham.tata	09	E07	4	1.03653653591896	0.0941731734386308	1.51199778371314	0.260693395358602	1.45712270183177	0.223976358348043	1.0490780336271	0.0953126148359413	0.958958493664217	0.165340285821959	0.949573341046948	0.14596023975518	1	1	1	1	1	1
ems.m76	10	E07	4	0.841375041557538	0.125466250225376	0.638919133779545	0.159623281671002	0.751229859083794	0.0688770675124565	1.03219606646604	0.153921573091993	0.839775139637102	0.209803802339798	0.81565990433228	0.0747843840584508	0.711466310325333	0.708219531048699	0.399835458658988	0.39131553223234	0.303694202154951	0.298816263510036
ems.m76	11	E07	4	0.851292299730033	0.0685468583255022	1.33983774620566	0.393438511817916	1.55476092310695	0.350108091314912	1.0443625253817	0.0840930548655317	1.76104043676856	0.517123159618049	1.68810668328284	0.380135492239568	0.537243612810363	0.531298260063832	0.123208138519242	0.124413750450961	0.122419562419562	0.126575117008692
sham.m76	12	E07	4	0.825380673440877	0.0179905539406575	0.609945317260311	0.0819913734082818	0.738966715776839	0.103591836256483	1.0125742295441	0.0220707509658407	0.80169286986796	0.107766872852387	0.802344999212876	0.112476502669396	1	1	1	1	1	1
sham.m76	14	E07	4	0.833761145960862	0.160766000452978	0.625245052287993	0.146170313678912	0.754756287773044	0.160477854571824	1.02285536499857	0.197227187749538	0.821802358596647	0.192121645902785	0.819488781010342	0.174241412165307	1	1	1	1	1	1
sham.wt	15	E07	4	0.98688443568374	0.00972117167278068	0.970032136574682	0.0622399103015482	0.982656545085823	0.0724701728137038	0.98688443568374	0.00972117167278068	0.970032136574682	0.0622399103015482	0.982656545085823	0.0724701728137038	1	1	1	1	1	1
ems.m76	16	E07	4	0.838383139026752	0.0297775409098324	0.708812400941352	0.204002882499644	0.84549674144803	0.246648381521287	1.02852561052072	0.0365309868703276	0.931640643559783	0.268134948665698	0.918011688305151	0.2678024480027	0.489411037254599	0.493348458286068	0.426444066573917	0.435017493311381	0.467095777548919	0.470019541293839
ems.m76	01	E08	4	0.84221832319483	0.0354791047366345	1.39112503274479	0.411443621256206	1.63999860499083	0.423109162051137	1.03323060153773	0.0435256461649934	1.82845082712613	0.540788507067072	1.78065486758385	0.45939757913995	0.513349139263993	0.50491330966713	0.105585585585586	0.105349878996962	0.106894598630349	0.105574715601997
ems.m76	02	E08	4	0.916431682660567	0.0753508221242438	1.35045181561813	0.397014038460509	1.47262500353393	0.406196542372996	1.12427530091217	0.092440134731887	1.77499123453267	0.521822718962586	1.59892628730807	0.441034430255663	0.219998968593677	0.221063447212946	0.131536833410769	0.130052452946621	0.17069160415168	0.165670103092784
sham.wt	03	E08	4	0.995438093126173	0.0353561772578056	1.06403472373561	0.110069491275643	1.06756529203433	0.0978292997711933	0.995438093126173	0.0353561772578056	1.06403472373561	0.110069491275643	1.06756529203433	0.0978292997711933	1	1	1	1	1	1
null	04	E08	4	-0.00236472443800277	0.000488270450312203	-0.00307281098891906	0.00703913579802631	1.59867394734676	3.51181272816848	-0.00236472443800277	0.000488270450312203	-0.00307281098891906	0.00703913579802631	1.59867394734676	3.51181272816848	1	1	1	1	1	1
sham.m76	05	E08	4	0.828077849779582	0.0649450658173697	1.05802744468152	0.117188273201833	1.28346679632173	0.183175906507904	1.01588311638988	0.0796743879506717	1.3906378728108	0.15402856682307	1.39354472089038	0.198886187192344	1	1	1	1	1	1
ems.tata	06	E08	4	0.947143255379405	0.0922975366661054	1.52660452704367	0.40542537736885	1.61898775292299	0.432572958441308	0.95860314565341	0.0934142839340034	0.968222568474691	0.257134046995827	1.05505707084555	0.281897844894809	0.400946550748495	0.398332561371005	0.66976168368926	0.675126119633481	0.666185790097378	0.664283142136941
ems.tata	07	E08	4	0.986646511155005	0.0568436299359844	1.62901136482674	0.192769179670496	1.65472214080924	0.219707259319971	0.998584368171724	0.0575314052626251	1.03317233755451	0.122260524554299	1.07834434929694	0.14317816613691	0.532778034860404	0.532201646090535	0.553005351996706	0.556455774589741	0.465885135482544	0.466965112689102
